model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta,observed_beta,observed_hc3_t,wild_bootstrap_t_two_sided_p,wild_bootstrap_t_padj_bh_158,wild_bootstrap_iterations,wild_bootstrap_weight,null_residual_scaling
DME_conditioned,NPFFR2,0.23945334454265668,0.28537424127829736,-0.35784180696132717,0.8367484960466405,0.8390853479629279,0.4118546771401129,19,26,-0.4273241205051803,0.6549779847530364,0.9935409255431776,32,0.2394533445426567,0.839085347962928,0.2448,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RGS1,0.22951956560291037,0.27609289908100676,-0.34834951342494974,0.8073886446307705,0.8313128166891696,0.41612246439021505,19,26,0.6700838337041793,0.3718723032053568,0.9935409255431776,33,0.22951956560291034,0.8313128166891695,0.3364,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SELE,0.2237186438621175,0.24143114479863514,-0.2816025496847503,0.7290398374089853,0.9266353934936991,0.36573762499838036,19,26,-0.230766996246955,0.6180351444922861,0.9935409255431776,34,0.22371864386211754,0.9266353934936988,0.2148,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,C3AR1,0.21827214393690564,0.24840156189247978,-0.3016383002566375,0.7381825881304488,0.878706809546489,0.39053779456831705,19,26,1.311746681651402,0.0989391845573984,0.9935409255431776,35,0.21827214393690553,0.8787068095464885,0.282,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GPR183,0.21618921233215774,0.3154724877817896,-0.44410229309914473,0.8764807177634601,0.6852870557818483,0.501438827847247,19,26,0.38352845170679656,0.6101796265678798,0.9935409255431776,36,0.21618921233215763,0.685287055781848,0.4498,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,OLR1,0.21389094573013834,0.23215975505225653,-0.2720250060597648,0.6998068975200415,0.9213093185853591,0.3684400368699515,19,26,1.299727667522531,0.09131781787463059,0.9935409255431776,37,0.21389094573013834,0.9213093185853592,0.2914,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SLC31A2,0.2051529966031753,0.26158700404835844,-0.34235489519063056,0.7526608883969812,0.7842629543065892,0.44255439697988763,19,26,0.8648509335133459,0.15603451511392386,0.9935409255431776,38,0.20515299660317526,0.7842629543065891,0.361,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,MMP14,0.2044601225649148,0.32039253078028834,-0.4661291512109685,0.8750493963407981,0.6381550845363649,0.5309897638422982,19,26,0.22901381834713028,0.7882103462638305,0.9935409255431776,39,0.20446012256491478,0.6381550845363648,0.4444,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CX3CL1,0.2036342196622755,0.2768697197866298,-0.37586076378841604,0.783129203112967,0.7354875058897976,0.47102506672657196,19,26,-0.06687178374904817,0.9036973808276733,0.9935409255431776,40,0.20363421966227552,0.7354875058897979,0.4078,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GPC3,0.19978105930985338,0.27361524071673793,-0.3729022211629863,0.772464339782693,0.7301532574959086,0.4742037909074419,19,26,0.6308642950751806,0.2655486634140797,0.9935409255431776,41,0.19978105930985338,0.7301532574959086,0.3978,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PSEN1,0.19381242388626793,0.3183258524713624,-0.47245124247630954,0.8600760902488455,0.60884914744304,0.5498354410999386,19,26,-0.13274589809354428,0.8801914493859283,0.9935409255431776,42,0.1938124238862679,0.6088491474430399,0.4734,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL4R,0.1794717004831268,0.24910991470695398,-0.3419213431901187,0.7008647441563722,0.7204518563392082,0.4800174694209748,19,26,0.18050261756140767,0.7871613316765942,0.9935409255431776,43,0.17947170048312677,0.720451856339208,0.3918,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TNFRSF1B,0.1755657957876495,0.19718494987232157,-0.23714704746240708,0.588278639037706,0.8903610336454653,0.3844078366325412,19,26,0.5117541373408071,0.3554812653385786,0.9935409255431776,44,0.17556579578764947,0.8903610336454654,0.3092,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SELL,0.17372231294355805,0.21867497052551021,-0.28396966046335276,0.6314142863504688,0.7944316284853091,0.43675532212507995,19,26,0.5723901220259969,0.2932286650259264,0.9935409255431776,45,0.1737223129435581,0.7944316284853095,0.3006,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CDKN1A,0.15867244106525635,0.24273376600821994,-0.34937517000705476,0.6667200521375675,0.6536891989715311,0.5211455975521126,19,26,0.7434304920885428,0.24181102760867346,0.9935409255431776,46,0.1586724410652563,0.6536891989715309,0.4438,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ICAM1,0.15825469752784463,0.27347256734366227,-0.4141299641432241,0.7306393591989133,0.5786858223661321,0.5695982709582093,19,26,0.11468071544049914,0.8543608649238589,0.9935409255431776,47,0.15825469752784457,0.578685822366132,0.5004,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CMKLR1,0.1558117216236689,0.20911788681543067,-0.28187704568805205,0.5935004889353899,0.745090360257847,0.4653347750381416,19,26,1.204873502029611,0.02019296754166657,0.9935409255431776,48,0.15581172162366894,0.7450903602578471,0.331,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RGS16,0.14824166734295363,0.278970107541828,-0.4356494782029523,0.7321328128888596,0.5313890747980111,0.6013071208291201,19,26,-0.10949388599758353,0.871191633059224,0.9935409255431776,49,0.14824166734295355,0.5313890747980109,0.5322,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,NMI,0.1411391090265099,0.2590798406993867,-0.40112122956956736,0.6833994476225871,0.5447707110113411,0.5922486515587848,19,26,0.3337654189374255,0.6066303976356786,0.9935409255431776,50,0.14113910902650992,0.5447707110113412,0.5156,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GABBR1,0.13930504522830206,0.24879960429754644,-0.38143851129372014,0.6600486017503242,0.5599086285591646,0.5820835487416576,19,26,0.23674266580309045,0.6273988634067648,0.9935409255431776,51,0.13930504522830206,0.5599086285591646,0.5224,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SERPINE1,0.13840269020971535,0.2920293987507089,-0.47282186596990067,0.7496272463893314,0.473934099791997,0.6409475579189706,19,26,0.2421512615462764,0.6700840234109318,0.9935409255431776,52,0.13840269020971532,0.47393409979199685,0.5658,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ABCA1,0.13129745067426019,0.26704631849580185,-0.42763691757862327,0.6902318189271437,0.4916654586882997,0.6285877969468892,19,26,0.6749591006083762,0.17716734782231439,0.9935409255431776,53,0.13129745067426016,0.4916654586882996,0.5638,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SCN1B,0.1270826302555168,0.20699782333274566,-0.30616879319007184,0.5603340537011055,0.6139322057084317,0.5465413067216844,19,26,-0.03298198226680496,0.9513104943972777,0.9935409255431776,54,0.12708263025551678,0.6139322057084315,0.4428,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,NMUR1,0.12425877230224704,0.2726199643247541,-0.4463413707413858,0.6948589153458798,0.4557948373664439,0.6537039244747633,19,26,-1.2132629244429454,0.1060452322781351,0.9935409255431776,55,0.12425877230224705,0.45579483736644394,0.6018,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL6,0.12095445295595164,0.3635146661343925,-0.6398904873935206,0.8817993933054239,0.3327361017979792,0.7429767444830696,19,26,0.5680281954929479,0.615878714203627,0.9935409255431776,56,0.12095445295595166,0.3327361017979794,0.6924,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,STAB1,0.11437503172971628,0.22263290058294197,-0.35160098449306465,0.5803510479524973,0.5137382275047251,0.6133579302588075,19,26,0.71203313494827,0.17948644089028526,0.9935409255431776,57,0.11437503172971618,0.5137382275047246,0.549,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RASGRP1,0.11224543251506558,0.35029569375095915,-0.6209318806613222,0.8454227456914534,0.3204305234618895,0.752139304181896,19,26,0.2521799111125468,0.7923197194400464,0.9935409255431776,58,0.11224543251506562,0.32043052346188966,0.6988,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SEMA4D,0.1098958220151278,0.4781499782239887,-0.8908835840224676,1.1106752280527232,0.22983546380848577,0.820675863142684,19,26,0.05192744047591234,0.9537506330771601,0.9935409255431776,59,0.10989582201512783,0.2298354638084858,0.8046,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RHOG,0.10663052595286979,0.299820015357143,-0.5208999781826853,0.7341610300884249,0.35564845737817885,0.7260218731467669,19,26,0.007289485440363754,0.9923624536430531,0.9935409255431776,60,0.10663052595286979,0.35564845737817874,0.6742,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GPR132,0.10023453964863129,0.34888807586987625,-0.6299965954432348,0.8304656747404974,0.2872971207133358,0.7769947574476924,19,26,0.6448868630917668,0.3832914508386478,0.9935409255431776,61,0.10023453964863127,0.28729712071333574,0.7466,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,OSMR,0.08641766233745168,0.226501704039422,-0.3876558525815198,0.5604911772564232,0.3815320626568484,0.7070417597273054,19,26,0.5740822781931832,0.24304703161892557,0.9935409255431776,62,0.08641766233745171,0.3815320626568486,0.6614,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RIPK2,0.0809189057606088,0.19251799989870383,-0.3220258989339459,0.48386371045516346,0.42031864970125116,0.6789680594724403,19,26,1.2261313636500346,0.015315287747255017,0.9935409255431776,63,0.08091890576060884,0.42031864970125143,0.6088,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,F3,0.08045879855860887,0.2764745602636657,-0.4982091065051903,0.659126703622408,0.29101700526036706,0.7741913399064742,19,26,0.5754206759772255,0.29041183653828295,0.9935409255431776,64,0.08045879855860887,0.2910170052603671,0.721,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,MET,0.0796463312530768,0.2278389450949012,-0.39722606136155497,0.5565187238677085,0.34957294601193795,0.7305039909809286,19,26,1.2039056039739746,0.0031108042214338413,0.9935409255431776,65,0.07964633125307678,0.3495729460119379,0.6728,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RAF1,0.07858419329774109,0.2648778707497277,-0.4758115616618818,0.632979948257364,0.296680855502618,0.7699290074944491,19,26,0.08718092767610769,0.8867158956861005,0.9935409255431776,66,0.0785841932977411,0.2966808555026181,0.6838,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,KLF6,0.07739637984590304,0.27242388451851457,-0.4927933634466867,0.6475861231384928,0.28410276867865086,0.7794046265684262,19,26,0.4748358991251563,0.365196202029917,0.9935409255431776,67,0.07739637984590302,0.2841027686786508,0.7346,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ADRM1,0.0766310458449696,0.29189048852142635,-0.5343027678833547,0.6875648595732939,0.26253354891125363,0.7957356298035895,19,26,0.4792731170076001,0.5771032315322038,0.9935409255431776,68,0.07663104584496959,0.2625335489112537,0.753,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SGMS2,0.07635199085158828,0.27959092344695236,-0.5088385373171023,0.6615425190202788,0.27308465493185,0.7877343153677521,19,26,-0.3174079961008492,0.5734437655162585,0.9935409255431776,69,0.07635199085158827,0.27308465493184997,0.7486,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,NDP,0.07625187126189342,0.16862843850668413,-0.27669150678990106,0.4291952493136879,0.45218868144159996,0.656253188572189,19,26,0.5996202369066788,0.16821789510362453,0.9935409255431776,70,0.0762518712618934,0.4521886814415999,0.5448,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ITGB3,0.06952648524671941,0.3410724782051519,-0.6443464159333016,0.7833993864267405,0.20384665925727338,0.8406408062693966,19,26,-0.2638897550012179,0.7410536872936591,0.9935409255431776,71,0.06952648524671941,0.20384665925727344,0.8054,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ITGA5,0.06938231701042964,0.2725529048584213,-0.5010774689570929,0.6398421029779522,0.25456458461329023,0.8017942832363649,19,26,0.27819172751002896,0.6464940332971688,0.9935409255431776,72,0.06938231701042966,0.2545645846132903,0.76,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CD55,0.06203145683465249,0.21436463672558126,-0.386638884246478,0.510701797915783,0.2893735542493514,0.7754295045455069,19,26,-0.4028620507862622,0.3967837905747824,0.9935409255431776,73,0.06203145683465246,0.2893735542493512,0.7152,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LDLR,0.061444051369351084,0.3050857946419411,-0.5771078554744912,0.6999959582131933,0.2013992537458648,0.8425268849562143,19,26,-0.37121562472545905,0.5712475574556006,0.9935409255431776,74,0.061444051369351084,0.20139925374586481,0.7968,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LY6E,0.06046425915176519,0.2353249588035967,-0.43207654022679626,0.5530050585303267,0.256939423081888,0.7999873712793579,19,26,0.5598604115895589,0.37121057808811164,0.9935409255431776,75,0.06046425915176524,0.25693942308188816,0.7566,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CYBB,0.05892436687486354,0.20896816801842685,-0.37845103539333136,0.4962997691430584,0.28197771667150556,0.7810090708451888,19,26,1.2958005353582642,0.06104330728248062,0.9935409255431776,76,0.05892436687486356,0.28197771667150573,0.7274,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LIF,0.058920526454356636,0.23306710250570348,-0.4288945253813171,0.5467355782900304,0.25280498972571547,0.8031338228167788,19,26,0.45136549908677476,0.4076675625525059,0.9935409255431776,77,0.058920526454356636,0.25280498972571547,0.767,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TIMP1,0.05857552778598833,0.3285117687086119,-0.62900750627734,0.7461585618493166,0.17830572102865666,0.860370299468762,19,26,1.2597526142277102,0.08550782307634582,0.9935409255431776,78,0.05857552778598832,0.17830572102865666,0.8522,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SCARF1,0.058488545910403235,0.2914278659740037,-0.551476987698054,0.6684540795188604,0.20069647669046375,0.8430686569726821,19,26,0.15192326321897145,0.8161443440200736,0.9935409255431776,79,0.05848854591040325,0.20069647669046384,0.8108,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,EBI3,0.057025401289944065,0.3288953171959677,-0.631360408983452,0.7454112115633401,0.17338465556797902,0.8641829307963745,19,26,0.9598567788694031,0.37463821406811626,0.9935409255431776,80,0.05702540128994412,0.1733846555679792,0.8204,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PCDH7,0.05658049851366421,0.26885457441161664,-0.5061385928675457,0.6192995898948741,0.21045019835533615,0.8355567890931781,19,26,0.08069307104410578,0.8858208186130244,0.9935409255431776,81,0.05658049851366422,0.21045019835533627,0.8118,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TPBG,0.04927040905933375,0.27686193411478305,-0.5302082787929028,0.6287490969115703,0.17796021405711532,0.8606378699039828,19,26,0.8097973662307187,0.12478574784956929,0.9935409255431776,82,0.049270409059333775,0.17796021405711546,0.8296,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,AHR,0.04718935533352582,0.1535498939356446,-0.2741942662256158,0.36857297689266744,0.30732261758060014,0.761940925735304,19,26,0.23448815196511005,0.4572657088023263,0.9935409255431776,83,0.04718935533352585,0.3073226175806003,0.6942,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,KIF1B,0.044479423271869836,0.328744054033384,-0.6435897895636927,0.7325486361074324,0.13530107305713562,0.8937969661649974,19,26,-1.2687423368726323,0.18164891244639336,0.9935409255431776,84,0.04447942327186983,0.13530107305713562,0.8702,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,KCNMB2,0.03149233072487322,0.35654198227945566,-0.7147586145924321,0.7777432760421785,0.0883271319790602,0.9305410215999912,19,26,0.04515588107860885,0.9503450643033318,0.9935409255431776,85,0.03149233072487323,0.08832713197906024,0.9124,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PTPRE,0.031118634169642428,0.3053846637386556,-0.6080588128827425,0.6702960812220274,0.10189979348888774,0.9199039397647171,19,26,0.14681279762596822,0.8277305633237879,0.9935409255431776,86,0.0311186341696424,0.10189979348888765,0.9,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL18R1,0.018219839555589024,0.3701894196777604,-0.7565955205173991,0.7930351996285772,0.04921761289517374,0.9612595814059266,19,26,-0.08132406209517229,0.9254043579590903,0.9935409255431776,87,0.018219839555588972,0.049217612895173596,0.9518,0.9893710526315789,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,GNAI3,0.00971189365906329,0.26371765289290855,-0.5422554974178831,0.5616792847360098,0.03682686218585121,0.971007231647826,19,26,-0.17338604676942146,0.7478612370041622,0.9935409255431776,88,0.009711893659063308,0.036826862185851295,0.9678,0.9904687898089172,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TLR3,0.0046073738781615,0.28460550318835076,-0.5910787903120243,0.6002935380683472,0.016188632428208383,0.9872526918372081,19,26,0.9626364539928901,0.10186394567654404,0.9935409255431776,89,0.004607373878161564,0.01618863242820861,0.9842,0.9904687898089172,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,NFKBIA,0.0010586169720960478,0.40807576996975603,-0.8530537855957764,0.8551710195399685,0.002594167676690301,0.9979572001329761,19,26,1.0213005705931049,0.2708621975699701,0.9979572001329761,90,0.001058616972096058,0.0025941676766903263,0.9976,0.9976,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ADORA2B,-0.005303039271284159,0.2567291618369738,-0.5426433504641422,0.5320372719215739,-0.02065616244504259,0.9837353237855869,19,26,0.1259363200150447,0.843310418981447,0.9935409255431776,91,-0.0053030392712841825,-0.02065616244504268,0.9822,0.9904687898089172,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IL1B,-0.005925260377767132,0.24701673430202942,-0.5229372271132894,0.5110867063577552,-0.023987283268518424,0.9811128897344916,19,26,1.0439474516437832,0.19464601667311987,0.9935409255431776,92,-0.005925260377767128,-0.023987283268518414,0.976,0.9904687898089172,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TNFSF9,-0.013642914058391069,0.20369147421603467,-0.43997406927043214,0.41268824115365,-0.0669783264660426,0.9472987508757992,19,26,-0.2855578260273777,0.5246584804984049,0.9935409255431776,93,-0.013642914058391053,-0.06697832646604253,0.9232,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LYN,-0.014931843160438357,0.2268294452459112,-0.4896913283082125,0.45982764198733583,-0.06582850451470439,0.9482020905633441,19,26,1.2257655419564921,0.025671596882438506,0.9935409255431776,94,-0.014931843160438359,-0.0658285045147044,0.9328,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,BST2,-0.015305708095289507,0.1673087556029919,-0.36548695808546483,0.3348755418948858,-0.0914818118162837,0.928067383010059,19,26,1.1866967805480169,0.06625685283880806,0.9935409255431776,95,-0.015305708095289477,-0.09148181181628352,0.9072,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TAPBP,-0.01657036266732962,0.2859573613752856,-0.6150859985609187,0.5819452732262596,-0.057946970092450104,0.9543959666084566,19,26,0.26089332421187045,0.7822712323023742,0.9935409255431776,96,-0.016570362667329627,-0.057946970092450124,0.941,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SLC11A2,-0.01661955510658846,0.40758461070217167,-0.8697039495128612,0.8364648392996844,-0.04077571790052845,0.9679001322826164,19,26,-0.22884430647672976,0.8096902188494198,0.9935409255431776,97,-0.0166195551065885,-0.040775717900528544,0.9592,0.9904687898089172,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,OSM,-0.017757187334623253,0.2689273797522331,-0.5806286620450327,0.5451142873757862,-0.06602967444587912,0.9480440393146881,19,26,1.130891529560985,0.1479334654422809,0.9935409255431776,98,-0.01775718733462339,-0.06602967444587964,0.9348,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,LCP2,-0.022631960512035323,0.28449885175414447,-0.6180949006849902,0.5728309796609196,-0.07955027014166369,0.9374268455680946,19,26,0.6713766644637923,0.2120908782531029,0.9935409255431776,99,-0.022631960512035327,-0.0795502701416637,0.9238,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CSF1,-0.022681611082843202,0.25966584801466025,-0.5661684770858472,0.5208052549201608,-0.08734922692476155,0.9313079622050208,19,26,1.1725772628390756,0.019652030081904068,0.9935409255431776,100,-0.02268161108284322,-0.08734922692476162,0.9168,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,RNF144B,-0.025852644769052503,0.24346323209951057,-0.53542704591731,0.48372175637920506,-0.1061870597301763,0.9165470679342171,19,26,0.5204913733920185,0.36207948306161286,0.9935409255431776,101,-0.025852644769052486,-0.10618705973017624,0.9006,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TACR3,-0.029589465915303603,0.2552474777999815,-0.563828576777704,0.5046496449470967,-0.11592461626003085,0.9089287639525456,19,26,0.495058996795392,0.3918490156983355,0.9935409255431776,102,-0.029589465915303585,-0.11592461626003078,0.8752,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,BTG2,-0.030496316722878634,0.27369002662469927,-0.6033361259000122,0.5423434924542548,-0.11142648162586163,0.912446859865073,19,26,0.25370170241011963,0.6961741863788461,0.9935409255431776,103,-0.03049631672287863,-0.11142648162586162,0.8942,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PTAFR,-0.031262983329564994,0.23468135771975615,-0.5224567101582049,0.4599307434990749,-0.13321460056873186,0.8954244725582807,19,26,0.9601646598833411,0.08948865950004999,0.9935409255431776,104,-0.03126298332956497,-0.13321460056873177,0.862,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,CLEC5A,-0.041705967017506944,0.19441885673339504,-0.44862931079105667,0.36521737675604277,-0.2145160593897432,0.8324301858990728,19,26,1.6088826966986638,0.01095455115044309,0.9935409255431776,105,-0.041705967017506944,-0.2145160593897432,0.7828,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,P2RX7,-0.051291954502356164,0.3718659373292845,-0.8296163063476243,0.727032397342912,-0.13793130629476696,0.891746000560206,19,26,1.0529468308844434,0.13306631905889504,0.9935409255431776,106,-0.051291954502356144,-0.1379313062947669,0.8646,0.9846225165562914,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,IFNAR1,-0.052078589551000296,0.3142396629607882,-0.7097897629770753,0.6056325838750747,-0.16572888686396925,0.870121058544202,19,26,-0.05519123228036174,0.9301224812577362,0.9935409255431776,107,-0.052078589551000254,-0.16572888686396917,0.8346,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,MXD1,-0.05506334591628925,0.24347154851003439,-0.5646551535118195,0.454528461679241,-0.22615926276913575,0.8234926987668966,19,26,0.11835986415975483,0.8110504737079567,0.9935409255431776,108,-0.05506334591628921,-0.22615926276913564,0.7828,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ATP2A2,-0.05848408699525762,0.22767628736372064,-0.535016033065893,0.4180478590753778,-0.2568738610087545,0.8000372391538164,19,26,-0.17901934356119692,0.7590110915167336,0.9935409255431776,109,-0.05848408699525762,-0.2568738610087545,0.7468,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,EIF2AK2,-0.0586217037982956,0.24254734749756393,-0.5662791364436167,0.44903572884702553,-0.24169179503760344,0.8116083252104331,19,26,0.6322063299557912,0.3588985812722878,0.9935409255431776,110,-0.05862170379829556,-0.24169179503760327,0.7588,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SRI,-0.06045184869457529,0.31591473397978764,-0.7216689860562583,0.6007652886671077,-0.19135495180304893,0.8502775746859306,19,26,0.37828463612423835,0.6835290611858855,0.9935409255431776,111,-0.06045184869457533,-0.19135495180304907,0.8274,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,PDPN,-0.07444583220794876,0.3006145992506021,-0.7036394195457591,0.5547477551298616,-0.2476454317040281,0.8070652668571201,19,26,1.2242305933475355,0.11067329329549123,0.9935409255431776,112,-0.07444583220794876,-0.2476454317040282,0.7584,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,SLC7A1,-0.0826048757107892,0.23332579934467126,-0.5709613862532219,0.40575163483164345,-0.3540323270842605,0.7272131677197109,19,26,-0.27777492811189436,0.6238738889657662,0.9935409255431776,113,-0.0826048757107892,-0.3540323270842605,0.6444,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,EMP3,-0.08319419266317249,0.26872821892611004,-0.6456488189738107,0.4792604336474656,-0.30958487722514805,0.7602462861446262,19,26,0.926457244555329,0.19758096509994538,0.9935409255431776,114,-0.08319419266317249,-0.30958487722514816,0.709,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,INHBA,-0.08392540474678187,0.29747010408422925,-0.7065374880624034,0.5386866785688396,-0.28213055226221395,0.7808936440886791,19,26,0.2792513861197228,0.6177543530261769,0.9935409255431776,115,-0.08392540474678188,-0.282130552262214,0.7382,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,TACR1,-0.08464909396463759,0.37302822150038845,-0.8654061345380842,0.696107946608809,-0.22692410141024527,0.8229064483917575,19,26,0.23795576070395308,0.7835731251677444,0.9935409255431776,116,-0.08464909396463756,-0.22692410141024516,0.7678,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
DME_conditioned,ATP2B1,-0.08615440958965974,0.33309074571790875,-0.7833213526780288,0.6110125334987094,-0.2586514656958469,0.7986854686756597,19,26,-0.31983539144544937,0.6250174611242041,0.9935409255431776,117,-0.08615440958965975,-0.25865146569584696,0.7838,0.9767911111111112,4999,Rademacher,HC3 (residual/(1-leverage))
