model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta
total_rank_transformed_severity,HPN,0.43132542457616496,0.22698079308150707,-0.04214821302326904,0.904799062175599,1.9002727883732404,0.0719107946792218,20.0,26,,,0.8739927353320804,19
total_rank_transformed_severity,TNFSF10,0.4233242344390587,0.2619053296418328,-0.12300070983791406,0.9696491787160315,1.6163253913846407,0.12168905574625474,20.0,26,,,0.8825927868443983,20
total_rank_transformed_severity,ITGB8,0.3947528527240872,0.2367675526719648,-0.09913560764821999,0.8886413130963944,1.6672590828820488,0.1110465183042484,20.0,26,,,0.8825927868443983,21
total_rank_transformed_severity,OLR1,0.3936237651661638,0.22344768649720612,-0.07247994124312412,0.8597274715754517,1.7615924842931212,0.0934187217115097,20.0,26,,,0.8825927868443983,22
total_rank_transformed_severity,NOD2,0.3879735384999754,0.24466092269834006,-0.12238020322309429,0.8983272802230451,1.5857601378309838,0.12847869681912127,20.0,26,,,0.8825927868443983,23
total_rank_transformed_severity,BEST1,0.3483229020060485,0.291443393638316,-0.2596173640705873,0.9562631680826843,1.1951648574279248,0.24600284975515063,20.0,26,,,0.9466918759908338,24
total_rank_transformed_severity,PLAUR,0.34535092527404054,0.26476144080067193,-0.20693176248159872,0.8976336130296798,1.3043852769106252,0.20691421166376833,20.0,26,,,0.9466918759908338,25
total_rank_transformed_severity,CMKLR1,0.32844760236597587,0.2420380627579287,-0.17643494939409793,0.8333301541260496,1.3570080615562874,0.1898975982935185,20.0,26,,,0.9466918759908338,26
total_rank_transformed_severity,SLC31A2,0.32682820715400124,0.2636715579507935,-0.22318102481498975,0.8768374391229923,1.2395277279584098,0.2294984928539555,20.0,26,,,0.9466918759908338,27
total_rank_transformed_severity,ACVR1B,0.3224627172164438,0.2522354044774534,-0.20369111662983752,0.8486165510627252,1.2784197281284826,0.21573883868397456,20.0,26,,,0.9466918759908338,28
total_rank_transformed_severity,RGS1,0.3196824686014565,0.26406637583964826,-0.23115033905201215,0.8705152762549251,1.210614064683421,0.24015628940989758,20.0,26,,,0.9466918759908338,29
total_rank_transformed_severity,MSR1,0.3089853020152611,0.2517398878425542,-0.21613490224310827,0.8341055062736304,1.227399061242571,0.2339243363774562,20.0,26,,,0.9466918759908338,30
total_rank_transformed_severity,HIF1A,0.2975808728532121,0.26837118314623004,-0.262231605489309,0.8573933511957332,1.108840633947894,0.28065516913605043,20.0,26,,,0.9466918759908338,31
total_rank_transformed_severity,PTGER2,0.29194652296305335,0.22572992729911534,-0.1789178543368759,0.7628109002629826,1.2933443361109767,0.21063154369882625,20.0,26,,,0.9466918759908338,32
total_rank_transformed_severity,GPR183,0.28321539607620516,0.2664674062715295,-0.2726258732939406,0.8390566654463509,1.0628519263913634,0.30051473835827824,20.0,26,,,0.9466918759908338,33
total_rank_transformed_severity,GPC3,0.2825945938466289,0.2861511673282593,-0.31430628159257,0.8794954692858278,0.9875709978231524,0.3351606787538475,20.0,26,,,0.9466918759908338,34
total_rank_transformed_severity,CYBB,0.2807854563454815,0.20367445366851117,-0.14407200914887192,0.705642921839835,1.3785992857134248,0.18324461320753932,20.0,26,,,0.9466918759908338,35
total_rank_transformed_severity,DCBLD2,0.2806390491211249,0.22894833599094108,-0.1969388110683155,0.7582169093105653,1.2257745744534658,0.2345220365861723,20.0,26,,,0.9466918759908338,36
total_rank_transformed_severity,APLNR,0.28049465737444523,0.3022802806639655,-0.35005095891984483,0.9110402736687353,0.9279290622541846,0.3645084448182292,20.0,26,,,0.9466918759908338,37
total_rank_transformed_severity,SELL,0.2741484054729093,0.19199991271894523,-0.12635639433704138,0.67465320528286,1.4278569275925417,0.16876261406296442,20.0,26,,,0.9466918759908338,38
total_rank_transformed_severity,TIMP1,0.27112819111914954,0.28615395118648973,-0.32577849134656045,0.8680348735848595,0.9474906426941219,0.35469740471674693,20.0,26,,,0.9466918759908338,39
total_rank_transformed_severity,MET,0.27005901223412987,0.24899601355050896,-0.24933757054714067,0.7894555950154004,1.0845917104586427,0.29100416995618106,20.0,26,,,0.9466918759908338,40
total_rank_transformed_severity,TNFRSF1B,0.26550771230221637,0.17646110684314892,-0.10258370643666359,0.6335991310410963,1.5046245433460776,0.1480499745431519,20.0,26,,,0.9466918759908338,41
total_rank_transformed_severity,CDKN1A,0.2614816335858138,0.21859506080585825,-0.19449967300805943,0.717462940179687,1.196191865552006,0.2456108869534872,20.0,26,,,0.9466918759908338,42
total_rank_transformed_severity,STAB1,0.2482662106824292,0.18146577941031442,-0.13026477209709209,0.6267971934619505,1.3681158590296607,0.18645135098558246,20.0,26,,,0.9466918759908338,43
total_rank_transformed_severity,RIPK2,0.2356978414093065,0.21563853954382134,-0.21411626990089344,0.6855119527195064,1.0930228052365787,0.2873750099363735,20.0,26,,,0.9466918759908338,44
total_rank_transformed_severity,NPFFR2,0.23443356646749997,0.2729073737255931,-0.3348412396134041,0.803708372548404,0.8590224707640977,0.4005071690574339,20.0,26,,,0.9466918759908338,45
total_rank_transformed_severity,CLEC5A,0.2218020220576748,0.21582498295582023,-0.22840100339493835,0.6720050475102879,1.027693916709717,0.31636337409461135,20.0,26,,,0.9466918759908338,46
total_rank_transformed_severity,IL4R,0.2211145175760033,0.20600587100121917,-0.20860619925470103,0.6508352344067077,1.0733408543230047,0.295898599823569,20.0,26,,,0.9466918759908338,47
total_rank_transformed_severity,ABCA1,0.22001198397336272,0.28752577976040217,-0.3797562827534434,0.8197802507001689,0.7651904610317054,0.45309373881515114,20.0,26,,,0.9466918759908338,48
total_rank_transformed_severity,GPR132,0.2175540595226379,0.3238631929067517,-0.4580127227956505,0.8931208418409262,0.6717467878027039,0.5094306806489939,20.0,26,,,0.9466918759908338,49
total_rank_transformed_severity,NMI,0.21700273443773088,0.2326855446689849,-0.2683708064489136,0.7023762753243754,0.9326008401013302,0.36214888057664085,20.0,26,,,0.9466918759908338,50
total_rank_transformed_severity,IL15RA,0.21273068703357093,0.33313441073125993,-0.4821755167782811,0.9076368908454229,0.6385731409931744,0.5303459869132865,20.0,26,,,0.9466918759908338,51
total_rank_transformed_severity,CX3CL1,0.21093374397867498,0.24649058158503515,-0.3032365993030058,0.7251040872603558,0.8557476826184791,0.4022735946074045,20.0,26,,,0.9466918759908338,52
total_rank_transformed_severity,MMP14,0.20437812434872146,0.22712599053376153,-0.2693983898287514,0.6781546385261944,0.8998447243682635,0.3789102998563523,20.0,26,,,0.9466918759908338,53
total_rank_transformed_severity,SERPINE1,0.19837766044147187,0.27554352140556565,-0.37639605334144965,0.7731513742243934,0.7199503709233821,0.4798854424927764,20.0,26,,,0.9466918759908338,54
total_rank_transformed_severity,GABBR1,0.1931346826865101,0.21103960383000625,-0.24708621682834617,0.6333555822013663,0.9151584782261121,0.37101110594370035,20.0,26,,,0.9466918759908338,55
total_rank_transformed_severity,KLF6,0.1892222461590056,0.25710389384661836,-0.34708707855475607,0.7255315708727673,0.7359758085651195,0.47028993211569436,20.0,26,,,0.9466918759908338,56
total_rank_transformed_severity,ICAM1,0.1845471248378768,0.22161919055696663,-0.2777424058765976,0.6468366555523513,0.8327217709534926,0.41483536303659807,20.0,26,,,0.9466918759908338,57
total_rank_transformed_severity,CSF1,0.18410110564109827,0.22499703125468354,-0.2852344772995005,0.6534366885816971,0.8182379323605676,0.4228635647629251,20.0,26,,,0.9466918759908338,58
total_rank_transformed_severity,SELE,0.18392602195537996,0.15419530560578656,-0.1377197492782757,0.5055717931890357,1.1928120718901942,0.24690258091543504,20.0,26,,,0.9466918759908338,59
total_rank_transformed_severity,BST2,0.18375252079730964,0.2394118623439681,-0.31565187289404795,0.6831569144886672,0.7675163586226504,0.45174127373842377,20.0,26,,,0.9466918759908338,60
total_rank_transformed_severity,OSMR,0.18229974508807167,0.19794892424183125,-0.2306144753059825,0.5952139654821258,0.9209433483223116,0.36805595484539855,20.0,26,,,0.9466918759908338,61
total_rank_transformed_severity,PSEN1,0.17726174924520272,0.23024384821803762,-0.303018502095447,0.6575420005858524,0.7698870159490141,0.45036531353846976,20.0,26,,,0.9466918759908338,62
total_rank_transformed_severity,ADM,0.1698817915553567,0.24028116920323417,-0.3313359444688873,0.6710995275796008,0.7070125058850018,0.48771541764171356,20.0,26,,,0.9466918759908338,63
total_rank_transformed_severity,EBI3,0.1690282488456304,0.2621069428981784,-0.3777172533145635,0.7157737510058243,0.6448827603597415,0.5263320147164895,20.0,26,,,0.9466918759908338,64
total_rank_transformed_severity,F3,0.16810676149069334,0.2455050329162192,-0.34400776329233584,0.6802212862737226,0.6847385550261256,0.5013679291611627,20.0,26,,,0.9466918759908338,65
total_rank_transformed_severity,IL6,0.16718988349263617,0.25881169588075675,-0.3726818538395045,0.7070616208247769,0.6459904484751963,0.525629067443401,20.0,26,,,0.9466918759908338,66
total_rank_transformed_severity,TPBG,0.16568714825958086,0.2360434003047332,-0.32669075674443016,0.6580650532635919,0.7019351019586988,0.49080842799387747,20.0,26,,,0.9466918759908338,67
total_rank_transformed_severity,ITGA5,0.1620017094368511,0.2435116474409481,-0.34595468610845204,0.6699581049821542,0.665272939259042,0.5134755179622058,20.0,26,,,0.9466918759908338,68
total_rank_transformed_severity,TLR3,0.16176030667455063,0.2691013632403223,-0.399575300654168,0.7230959140032693,0.601112921639456,0.5545172490833212,20.0,26,,,0.9712030738651755,69
total_rank_transformed_severity,OSM,0.16151324416295101,0.2450859353280135,-0.34972705837024387,0.6727535466961458,0.6590065804746729,0.51740779947296,20.0,26,,,0.9466918759908338,70
total_rank_transformed_severity,ADRM1,0.15475092273979751,0.2763781090830231,-0.4217637104318388,0.7312655559114338,0.5599246744007168,0.581748618861679,20.0,26,,,0.9741465331100577,71
total_rank_transformed_severity,NDP,0.1545625954426221,0.15124988522452962,-0.16093913653889977,0.47006432742414395,1.0219022329383907,0.3190298688842391,20.0,26,,,0.9466918759908338,72
total_rank_transformed_severity,IL1B,0.1520150667441226,0.2159259678135029,-0.2983986094303439,0.6024287429185892,0.7040147522942646,0.4895401935908946,20.0,26,,,0.9466918759908338,73
total_rank_transformed_severity,LY6E,0.15096017649258137,0.23745556049540176,-0.34436344305084826,0.646283796036011,0.6357407515647739,0.5321532885539113,20.0,26,,,0.9466918759908338,74
total_rank_transformed_severity,LYN,0.14929191051004415,0.2514571982084446,-0.37523861350465165,0.6738224345247399,0.5937070466612339,0.559363795707158,20.0,26,,,0.9712030738651755,75
total_rank_transformed_severity,NFKBIA,0.14094316459530687,0.38979449900372887,-0.672153912271771,0.9540402414623848,0.36158325721769247,0.7214553723958421,20.0,26,,,0.9814663879894202,76
total_rank_transformed_severity,SCN1B,0.13357314394779624,0.18925895212304547,-0.26121411224871155,0.5283604001443041,0.7057692249133586,0.488471740854,20.0,26,,,0.9466918759908338,77
total_rank_transformed_severity,LIF,0.12972459292536698,0.1980616540364301,-0.28342477769963825,0.5428739635503722,0.6549707643131483,0.5199492240799262,20.0,26,,,0.9466918759908338,78
total_rank_transformed_severity,P2RX7,0.12839074882776588,0.2853121968390349,-0.46676006483757626,0.7235415624931081,0.4500009121593926,0.6575493451735404,20.0,26,,,0.9801207220511261,79
total_rank_transformed_severity,RHOG,0.1136323937705666,0.2350486989011667,-0.37667060046466067,0.6039353880057938,0.48344191778890366,0.6340324660796168,20.0,26,,,0.9741465331100577,80
total_rank_transformed_severity,LCP2,0.10793504967217948,0.24831262697040818,-0.41003601368264886,0.6259061130270078,0.4346740276121451,0.6684529212787168,20.0,26,,,0.9814663879894202,81
total_rank_transformed_severity,RGS16,0.10664111527826764,0.22517328558526983,-0.3630621277533565,0.5763443583098917,0.47359576870358455,0.6409168763512227,20.0,26,,,0.9741465331100577,82
total_rank_transformed_severity,PTAFR,0.10307646534168387,0.2285701253604009,-0.37371246129708235,0.5798653919804501,0.45096210705207745,0.6568681235099448,20.0,26,,,0.9801207220511261,83
total_rank_transformed_severity,PDPN,0.10221673915651935,0.2583253070572127,-0.43664040886854966,0.6410738871815884,0.3956899938335537,0.696522976515379,20.0,26,,,0.9814663879894202,84
total_rank_transformed_severity,RASGRP1,0.09620953269428081,0.23926817766523364,-0.4028951400093046,0.5953142053978662,0.4020991576610329,0.6918759136370689,20.0,26,,,0.9814663879894202,85
total_rank_transformed_severity,SEMA4D,0.09526809821148279,0.3364802538331859,-0.6066174120112734,0.7971536084342389,0.2831313193751722,0.7799860070208489,20.0,26,,,0.9814663879894202,86
total_rank_transformed_severity,TAPBP,0.08751812421922153,0.2545550711107678,-0.4434744494339957,0.6185106978724388,0.34380821343424994,0.734578718035287,20.0,26,,,0.9814663879894202,87
total_rank_transformed_severity,ICOSLG,0.0841135137469926,0.2901016095374859,-0.5210278397411892,0.6892548672351744,0.28994500885774555,0.7748430442505067,20.0,26,,,0.9814663879894202,88
total_rank_transformed_severity,FZD5,0.08333854630079597,0.29595633109676156,-0.534015542353954,0.7006926349555459,0.28159068600410786,0.7811503226886622,20.0,26,,,0.9814663879894202,89
total_rank_transformed_severity,PCDH7,0.08302490407336639,0.22376245645431972,-0.383735400960758,0.5497852091074907,0.37104036749040437,0.7145086780920031,20.0,26,,,0.9814663879894202,90
total_rank_transformed_severity,EMP3,0.07202830174428547,0.18364983165505108,-0.3110585341846754,0.45511513767324635,0.392204561774802,0.6990553141010301,20.0,26,,,0.9814663879894202,91
total_rank_transformed_severity,SCARF1,0.06534407091272576,0.2674400592023115,-0.4925261169179074,0.6232142587433589,0.244331649894284,0.809463072272739,20.0,26,,,0.9814663879894202,92
total_rank_transformed_severity,AHR,0.06450896625321276,0.13386329692302104,-0.21472497805870241,0.34374291056512796,0.4819018187659688,0.6351070752130834,20.0,26,,,0.9741465331100577,93
total_rank_transformed_severity,RAF1,0.06409140790095602,0.20917088556610708,-0.3722314136221685,0.5004142294240805,0.3064069252635083,0.7624618451265108,20.0,26,,,0.9814663879894202,94
total_rank_transformed_severity,PTPRE,0.06012617677514637,0.22109932486554787,-0.4010789331095409,0.5213312866598336,0.2719419284147952,0.7884541706646472,20.0,26,,,0.9814663879894202,95
total_rank_transformed_severity,HBEGF,0.04213848614878767,0.22702661493612866,-0.43143073416447286,0.5157077064620482,0.1856103354253987,0.854619855154233,20.0,26,,,0.9814663879894202,96
total_rank_transformed_severity,EIF2AK2,0.04150800336785157,0.2241768537606719,-0.42611671929996886,0.509132726035672,0.185157399934629,0.8549703816360491,20.0,26,,,0.9814663879894202,97
total_rank_transformed_severity,SGMS2,0.03841593059514298,0.24130131624079743,-0.46492979486029457,0.5417616560505805,0.15920315393890047,0.8751055505295582,20.0,26,,,0.9814663879894202,98
total_rank_transformed_severity,IL18R1,0.03770199320699042,0.2807118698500778,-0.5478527065139166,0.6232566929278974,0.13430851081262168,0.8945010118384589,20.0,26,,,0.9814663879894202,99
total_rank_transformed_severity,AQP9,0.03740974105357858,0.26156283606691727,-0.508200774145197,0.5830202562523541,0.1430239158440988,0.8877024388950299,20.0,26,,,0.9814663879894202,100
total_rank_transformed_severity,KCNMB2,0.03740528313682865,0.2738445204946656,-0.533824376849084,0.6086349431227414,0.13659314076929754,0.892718024990395,20.0,26,,,0.9814663879894202,101
total_rank_transformed_severity,TACR3,0.02273890208713781,0.22395961331037492,-0.44443266494209555,0.48991046911637115,0.10153126160128279,0.9201397555623543,20.0,26,,,0.9834906693117964,102
total_rank_transformed_severity,ABI1,0.0202950716371815,0.2789349476230722,-0.5615530332695577,0.6021431765439207,0.07275915696518045,0.9427205115245161,20.0,26,,,0.9834906693117964,103
total_rank_transformed_severity,SLC11A2,0.01880995660192943,0.28226894914118916,-0.5699927536047306,0.6076126668085894,0.0666384193484945,0.9475312217377683,20.0,26,,,0.9834906693117964,104
total_rank_transformed_severity,RNF144B,0.01754671167099446,0.2311810229568198,-0.4646884519184558,0.49978187526044476,0.07590031156783943,0.9402525224610947,20.0,26,,,0.9834906693117964,105
total_rank_transformed_severity,LDLR,0.015567482047422719,0.2573659420986848,-0.5212884657415694,0.5524234298364149,0.06048773167295578,0.9523675468652206,20.0,26,,,0.9834906693117964,106
total_rank_transformed_severity,ADORA2B,0.01267668005308608,0.20894081973471557,-0.4231662325552909,0.4485195926614631,0.0606711511383041,0.9522232946842573,20.0,26,,,0.9834906693117964,107
total_rank_transformed_severity,ITGB3,0.01017865832103089,0.28615667434091047,-0.586733704545262,0.6070910211873238,0.03557022859758507,0.9719776765268927,20.0,26,,,0.9884154901904372,108
total_rank_transformed_severity,CD55,0.005170075246756715,0.20248595916185944,-0.41720823414944497,0.4275483846429584,0.025533006180561674,0.9798828691493568,20.0,26,,,0.9884154901904372,109
total_rank_transformed_severity,SRI,-0.003756870458333089,0.25553227805261003,-0.5367878620726477,0.5292741211559816,-0.0147021366027176,0.9884154901904372,20.0,26,,,0.9884154901904372,110
total_rank_transformed_severity,CHST2,-0.004292939051012079,0.23304762104181068,-0.49042175801648974,0.4818358799144656,-0.018420866223911765,0.9854856398367884,20.0,26,,,0.9884154901904372,111
total_rank_transformed_severity,GNAI3,-0.011440412612197953,0.2381764220722,-0.508267723055367,0.48538689783097116,-0.04803335490836261,0.9621660887942052,20.0,26,,,0.9871574157758729,112
total_rank_transformed_severity,BTG2,-0.02136845946912351,0.2527420620011248,-0.5485791623900655,0.5058422434518186,-0.0845465107783619,0.9334625141041355,20.0,26,,,0.9834906693117964,113
total_rank_transformed_severity,PDE4B,-0.024704392346646682,0.24221746774148273,-0.5299611763446715,0.4805523916513782,-0.10199261257661868,0.9197781920588423,20.0,26,,,0.9834906693117964,114
total_rank_transformed_severity,IL1R1,-0.027300736952834866,0.18203622400246186,-0.4070216463002662,0.3524201723945965,-0.1499741993794908,0.8822871147389767,20.0,26,,,0.9814663879894202,115
total_rank_transformed_severity,EDN1,-0.03345796162934654,0.30804694040607583,-0.6760326193584981,0.609116696099805,-0.10861319247398253,0.9145916097945818,20.0,26,,,0.9834906693117964,116
total_rank_transformed_severity,MXD1,-0.03504127230680992,0.22655764975461465,-0.5076322483933919,0.43754970377977204,-0.1546682371783219,0.8786330791693122,20.0,26,,,0.9814663879894202,117
total_rank_transformed_severity,INHBA,-0.03620875533977611,0.26144359767231234,-0.5815705436058951,0.509153032926343,-0.13849547536122636,0.8912338366284133,20.0,26,,,0.9814663879894202,118
total_rank_transformed_severity,MYC,-0.03902899269471388,0.23122768838470406,-0.5213614986609818,0.443303513271554,-0.1687903078016313,0.8676569686710168,20.0,26,,,0.9814663879894202,119
total_rank_transformed_severity,IL15,-0.045959668607590466,0.2446365940158745,-0.5562626615883169,0.46434332437313597,-0.1878691484913665,0.8528722237416857,20.0,26,,,0.9814663879894202,120
total_rank_transformed_severity,IRAK2,-0.049364275650118736,0.3226466787069502,-0.7223934538145412,0.6236649025143038,-0.15299793522732882,0.8799329976565414,20.0,26,,,0.9814663879894202,121
total_rank_transformed_severity,IFNAR1,-0.05155801518219465,0.2995774325630033,-0.6764655891343656,0.5733495587699764,-0.17210246693516082,0.8650865406193873,20.0,26,,,0.9814663879894202,122
total_rank_transformed_severity,ATP2A2,-0.05490070780567599,0.21796334372347992,-0.5095642756566946,0.39976286004534256,-0.2518804624108079,0.8037036670628481,20.0,26,,,0.9814663879894202,123
total_rank_transformed_severity,CXCL8,-0.05577098396149543,0.28698203142719697,-0.6544050115407237,0.542863043617733,-0.19433615297842677,0.8478730658658692,20.0,26,,,0.9814663879894202,124
total_rank_transformed_severity,PVR,-0.059744993628382106,0.2175742884150984,-0.5135970063271521,0.3941070190703879,-0.2745958360410575,0.78644320535378,20.0,26,,,0.9814663879894202,125
total_rank_transformed_severity,TACR1,-0.06506724095796151,0.2769710411353783,-0.642818708717523,0.5126842268015999,-0.23492434693256561,0.8166559648578078,20.0,26,,,0.9814663879894202,126
total_rank_transformed_severity,KCNA3,-0.0680100778630927,0.23171259951031123,-0.5513540907125496,0.41533393498636423,-0.2935104867271848,0.7721560422948355,20.0,26,,,0.9814663879894202,127
total_rank_transformed_severity,IRF1,-0.06842577124788671,0.26691829950766643,-0.6252075874272336,0.4883560449314601,-0.2563547399114214,0.8002953785575221,20.0,26,,,0.9814663879894202,128
total_rank_transformed_severity,HRH1,-0.07094839469598091,0.23509288191990538,-0.5613435530932869,0.4194467637013251,-0.30178878286988103,0.7659287693540985,20.0,26,,,0.9814663879894202,129
total_rank_transformed_severity,NMUR1,-0.07449203296606233,0.19886326560236486,-0.48931353601651295,0.3403294700843883,-0.37458920701328596,0.7119084056715149,20.0,26,,,0.9814663879894202,130
total_rank_transformed_severity,GCH1,-0.0753929396871734,0.27136636975115663,-0.6414532678053116,0.4906673884309648,-0.2778271300025454,0.7839968028505745,20.0,26,,,0.9814663879894202,131
total_rank_transformed_severity,SPHK1,-0.07689586108192344,0.250633920962409,-0.5997090588544233,0.44591733669057637,-0.30680548262043333,0.7621628799750899,20.0,26,,,0.9814663879894202,132
total_rank_transformed_severity,SELENOS,-0.0857408664837696,0.32676821529820266,-0.7673674193241133,0.5958856863565742,-0.26239047272551913,0.7957041392514681,20.0,26,,,0.9814663879894202,133
total_rank_transformed_severity,SLC7A1,-0.08932473260259938,0.21216393316962578,-0.5318909420225906,0.35324147681739176,-0.4210175182375788,0.6782321297911819,20.0,26,,,0.9814663879894202,134
total_rank_transformed_severity,TNFSF9,-0.09226713660593769,0.18005092364195138,-0.46784678196950047,0.28331250875762515,-0.5124502265226908,0.6139490094814999,20.0,26,,,0.9741465331100577,135
total_rank_transformed_severity,RELA,-0.12316413015063479,0.2602918415804357,-0.6661233973089334,0.4197951370076639,-0.4731770669522673,0.6412103762243417,20.0,26,,,0.9741465331100577,136
total_rank_transformed_severity,ATP2C1,-0.12623528733359407,0.24391266836572412,-0.6350281978695687,0.38255762320238057,-0.5175429721604953,0.6104544614901808,20.0,26,,,0.9741465331100577,137
total_rank_transformed_severity,CXCR6,-0.1273275177574253,0.26385935874756605,-0.6777284953238512,0.42307345980900063,-0.48255827787120253,0.6346489273465816,20.0,26,,,0.9741465331100577,138
total_rank_transformed_severity,VIP,-0.1287575258208484,0.2500803186381953,-0.6504159293807171,0.39290087773902027,-0.5148646903602553,0.6122910650460957,20.0,26,,,0.9741465331100577,139
total_rank_transformed_severity,NFKB1,-0.13096163653664766,0.2414791817415226,-0.6346783829251277,0.3727551098518323,-0.542330960342693,0.5935826700459964,20.0,26,,,0.9741465331100577,140
total_rank_transformed_severity,ACVR2A,-0.13114309785182177,0.2740108655157304,-0.7027197474713103,0.44043355176766674,-0.4786054655350633,0.6374098971074069,20.0,26,,,0.9741465331100577,141
total_rank_transformed_severity,CCL2,-0.1395460905694569,0.22010285799480797,-0.5986726069853694,0.31958042584645563,-0.6340039917734674,0.5332631453366089,20.0,26,,,0.9466918759908338,142
total_rank_transformed_severity,KIF1B,-0.15166998714900568,0.3105971888840987,-0.7995643699847583,0.4962243956867469,-0.48831732088084767,0.6306361199330355,20.0,26,,,0.9741465331100577,143
total_rank_transformed_severity,IFITM1,-0.1563394974303895,0.3185698017233438,-0.8208644592280097,0.5081854643672308,-0.49075429178990326,0.6289415931722127,20.0,26,,,0.9741465331100577,144
total_rank_transformed_severity,ATP2B1,-0.17541271930167857,0.2505834893534187,-0.6981207185812378,0.3472952799778807,-0.7000170671830636,0.49197978734786507,20.0,26,,,0.9466918759908338,145
total_rank_transformed_severity,GNA15,-0.1829754209862134,0.24695304879650967,-0.698110453966589,0.3321596119941623,-0.7409320187700371,0.4673455520572918,20.0,26,,,0.9466918759908338,146
total_rank_transformed_severity,C5AR1,-0.18433841075930923,0.197647673457543,-0.596624233028878,0.2279474115102595,-0.9326616778967917,0.3621182214477783,20.0,26,,,0.9466918759908338,147
total_rank_transformed_severity,MEFV,-0.18923118548869733,0.23488983293612384,-0.6792027911278307,0.30074042015043595,-0.8056167571125015,0.42993862456921106,20.0,26,,,0.9466918759908338,148
total_rank_transformed_severity,LAMP3,-0.21789144189167087,0.29896588752699166,-0.8415233552523647,0.4057404714690229,-0.7288170690443702,0.47456219981835057,20.0,26,,,0.9466918759908338,149
total_rank_transformed_severity,CALCRL,-0.22227399957427657,0.2710479284862203,-0.7876700708536566,0.3431220717051034,-0.8200542273673075,0.42185147441225657,20.0,26,,,0.9466918759908338,150
total_rank_transformed_severity,NAMPT,-0.2248150226588058,0.2543267769221074,-0.7553313829792544,0.30570133766164276,-0.8839612776112041,0.38722021171341303,20.0,26,,,0.9466918759908338,151
total_rank_transformed_severity,SLC7A2,-0.24134838269441947,0.33111387962695177,-0.932039832478621,0.449343067089782,-0.7288984169625681,0.4745135235736454,20.0,26,,,0.9466918759908338,152
total_rank_transformed_severity,IRF7,-0.24595047546217697,0.25330763057781913,-0.7743409337610255,0.2824399828366716,-0.970955651439083,0.3431674390331164,20.0,26,,,0.9466918759908338,153
total_rank_transformed_severity,IL18,-0.2607975492665141,0.18909077603048,-0.6552339962812264,0.13363889774819815,-1.3792187791565016,0.1830565028717203,20.0,26,,,0.9466918759908338,154
total_rank_transformed_severity,SLC1A2,-0.26558623484245836,0.2219683654935386,-0.7286041317113232,0.19743166202640655,-1.1965048904691307,0.24549151320174556,20.0,26,,,0.9466918759908338,155
total_rank_transformed_severity,LPAR1,-0.2855080554442764,0.28624973535358467,-0.8826145401813732,0.31159842929282044,-0.9974089760872892,0.33048136181307597,20.0,26,,,0.9466918759908338,156
total_rank_transformed_severity,PTGER4,-0.28832352379917003,0.2657337104054391,-0.8426343304112413,0.2659872828129012,-1.0850092122646573,0.2908236791247373,20.0,26,,,0.9466918759908338,157
total_rank_transformed_severity,KCNJ2,-0.29508290771484735,0.20907049417112966,-0.731196316457629,0.14103050102793424,-1.4114038850136084,0.1734937032573374,20.0,26,,,0.9466918759908338,158
total_clinical_stage_ordinal,TLR2,0.6633932811902938,0.2011459339469279,0.2438102154108539,1.0829763469697338,3.29806955663011,0.003592262274948036,20.0,26,,,0.1818884942362529,1
total_clinical_stage_ordinal,P2RX4,0.6152884572325433,0.1864119024867178,0.22644004250996652,1.00413687195512,3.3006929762780777,0.003570699147656376,20.0,26,,,0.1818884942362529,2
total_clinical_stage_ordinal,CSF3R,0.5931406988132942,0.22526387462504305,0.12324849035598029,1.0630329072706082,2.6330928552152035,0.015941591679301953,20.0,26,,,0.41026112714346497,3
total_clinical_stage_ordinal,TLR1,0.5719685276992706,0.17932613534875128,0.1979007642223295,0.9460362911762118,3.1895436021465207,0.0046047720059810855,20.0,26,,,0.1818884942362529,4
total_clinical_stage_ordinal,C3AR1,0.5508515651055131,0.22438165317844452,0.0827996383381977,1.0189034918728286,2.4549759630634154,0.0233693047107037,20.0,26,,,0.41026112714346497,5
total_clinical_stage_ordinal,FPR1,0.5484867936428578,0.15183252448564655,0.231769697459704,0.8652038898260116,3.6124459861346034,0.0017373729417565044,20.0,26,,,0.1818884942362529,6
total_clinical_stage_ordinal,NOD2,0.5450455687007252,0.27467315401579473,-0.027912590521442016,1.1180037279228925,1.9843423382737397,0.061109661612413595,20.0,26,,,0.5960266243521682,7
total_clinical_stage_ordinal,CD14,0.49950581733847943,0.20099854796782543,0.08023019332408671,0.9187814413528721,2.485121521467096,0.02191824533618603,20.0,26,,,0.41026112714346497,8
total_clinical_stage_ordinal,AXL,0.49219822009555037,0.24744581282030229,-0.02396470062658429,1.008361140817685,1.9891151702493741,0.060542180136309534,20.0,26,,,0.5960266243521682,9
total_clinical_stage_ordinal,SLC4A4,0.4765574107002385,0.1840007629843782,0.09273854484580085,0.8603762765546761,2.5899751879871205,0.017502134676079195,20.0,26,,,0.41026112714346497,10
total_clinical_stage_ordinal,NLRP3,0.4762341612347145,0.19304510391984292,0.07354913078428738,0.8789191916851417,2.466957988390416,0.022782121186364995,20.0,26,,,0.41026112714346497,11
