contrast,multiplicity_family,gene_symbol,case_group,control_group,n_case_donors,n_control_donors,mean_difference,cliff_delta,mannwhitney_pvalue,covariate_adjusted_case_beta,covariate_adjusted_case_pvalue_t,covariate_adjusted_residual_df,covariate_adjusted_estimable,mannwhitney_padj_within_contrast_158,mannwhitney_padj_global_790,adjusted_padj_within_contrast_158,adjusted_padj_global_estimable_contrasts
NPDR_vs_diabetes,primary_contrast_family,P2RX7,NPDR,Diabetic,9,10,-0.04375759305838134,0.0,1.0,0.0590268329669841,0.9264602032840836,13.0,True,1.0,1.0,0.9822026970269762,0.9632590102495505
NPDR_vs_diabetes,primary_contrast_family,P2RY2,NPDR,Diabetic,9,10,0.16166732327525057,0.2,0.48766835345893045,0.39184150371818893,0.48341992645764864,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.9070101787504123
NPDR_vs_diabetes,primary_contrast_family,PCDH7,NPDR,Diabetic,9,10,0.07432066227823686,0.1111111111111111,0.7133031738784577,0.42356466810159366,0.453967539237227,13.0,True,0.9632641151521053,0.9808110964180328,0.9822026970269762,0.9070101787504123
NPDR_vs_diabetes,primary_contrast_family,PDE4B,NPDR,Diabetic,9,10,-0.04352301001441905,-0.1111111111111111,0.7133031738784577,-0.24590716116494823,0.6757125410872767,13.0,True,0.9632641151521053,0.9808110964180328,0.9822026970269762,0.929381772996572
NPDR_vs_diabetes,primary_contrast_family,PDPN,NPDR,Diabetic,9,10,0.052405979769466704,0.044444444444444446,0.9025232501776794,0.15052820588920426,0.8168694791648794,13.0,True,0.9902685661671761,0.9947116595316041,0.9822026970269762,0.94336419697225
NPDR_vs_diabetes,primary_contrast_family,PIK3R5,NPDR,Diabetic,9,10,0.07668708701305993,0.24444444444444444,0.3912672792826394,0.43432686228430945,0.5493300553590035,13.0,True,0.8892295540413785,0.8515183213038158,0.9822026970269762,0.9070101787504123
NPDR_vs_diabetes,primary_contrast_family,PLAUR,NPDR,Diabetic,9,10,0.12577701853238588,0.5111111111111111,0.06619257972219345,0.6378498850686369,0.3949201104051342,13.0,True,0.6267866123519378,0.5229213798053282,0.9822026970269762,0.8706610806141097
NPDR_vs_diabetes,primary_contrast_family,PSEN1,NPDR,Diabetic,9,10,-0.022558142275427073,-0.2,0.48766835345893045,-0.2836547452320433,0.6235137438862572,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.9264749674046581
NPDR_vs_diabetes,primary_contrast_family,PTAFR,NPDR,Diabetic,9,10,-0.05268751457228604,-0.044444444444444446,0.9025232501776794,-0.24177099713704792,0.7276775067989948,13.0,True,0.9902685661671761,0.9947116595316041,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,PTGER2,NPDR,Diabetic,9,10,0.08984095733558156,0.23333333333333334,0.41401133716591176,0.09505120960494684,0.8659945458592715,13.0,True,0.8892295540413785,0.8862397880424446,0.9822026970269762,0.945809711376255
NPDR_vs_diabetes,primary_contrast_family,PTGER4,NPDR,Diabetic,9,10,-0.13657649746777423,-0.4222222222222222,0.1309111278962908,-0.518674195277344,0.376472216105216,13.0,True,0.6267866123519378,0.5873045784317557,0.9822026970269762,0.8594993171872471
NPDR_vs_diabetes,primary_contrast_family,PTPRE,NPDR,Diabetic,9,10,0.051160177596044853,0.15555555555555556,0.5956108994757296,0.6482822780281982,0.3443384198109727,13.0,True,0.8962525915920504,0.911976911976912,0.9822026970269762,0.8461899590435906
NPDR_vs_diabetes,primary_contrast_family,PVR,NPDR,Diabetic,9,10,-0.017012558678730194,-0.08888888888888889,0.7750513736700824,0.010687091888393799,0.9865230207919307,13.0,True,0.9642371420462442,0.9808110964180328,0.9869858715007145,0.9876659260514868
NPDR_vs_diabetes,primary_contrast_family,RAF1,NPDR,Diabetic,9,10,-0.04796489871568177,-0.2,0.48766835345893045,-0.27944598771071144,0.6567388965185266,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.929381772996572
NPDR_vs_diabetes,primary_contrast_family,RASGRP1,NPDR,Diabetic,9,10,0.014523147772446343,0.0,1.0,0.28086844582154025,0.6830555678773889,13.0,True,1.0,1.0,0.9822026970269762,0.929381772996572
NPDR_vs_diabetes,primary_contrast_family,RELA,NPDR,Diabetic,9,10,-0.042510825408482944,-0.044444444444444446,0.9025232501776794,-0.024823493562020297,0.9719623886413342,13.0,True,0.9902685661671761,0.9947116595316041,0.9869858715007145,0.9820440031364838
NPDR_vs_diabetes,primary_contrast_family,RGS1,NPDR,Diabetic,9,10,0.32988615653935005,0.2222222222222222,0.437942822899974,0.36007143193980584,0.5311407687240102,13.0,True,0.8892295540413785,0.8949813073524413,0.9822026970269762,0.9070101787504123
NPDR_vs_diabetes,primary_contrast_family,RGS16,NPDR,Diabetic,9,10,0.14951644729688152,0.26666666666666666,0.34774559891069756,0.11496216595225464,0.8052345783210427,13.0,True,0.8892295540413785,0.8515183213038158,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,RHOG,NPDR,Diabetic,9,10,0.10410232544871478,0.1111111111111111,0.7133031738784577,0.2714868596987217,0.6030634155252321,13.0,True,0.9632641151521053,0.9808110964180328,0.9822026970269762,0.9242889330177156
NPDR_vs_diabetes,primary_contrast_family,RIPK2,NPDR,Diabetic,9,10,-0.03903317349475177,-0.06666666666666667,0.8382564863858263,0.2891883184587645,0.6304694894748819,13.0,True,0.9883919764847803,0.9808110964180328,0.9822026970269762,0.929381772996572
NPDR_vs_diabetes,primary_contrast_family,RNF144B,NPDR,Diabetic,9,10,-0.23856680658150653,-0.17777777777777778,0.5402913746074198,-0.18225181097803178,0.6063571254036069,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.9242889330177156
NPDR_vs_diabetes,primary_contrast_family,SCARF1,NPDR,Diabetic,9,10,-0.06565472216787072,-0.2,0.48766835345893045,0.17870878535771498,0.7600709845269776,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,SCN1B,NPDR,Diabetic,9,10,0.39544846660842303,0.15555555555555556,0.5956108994757296,0.36520978280977895,0.32470583808768816,13.0,True,0.8962525915920504,0.911976911976912,0.9822026970269762,0.8410413511123725
NPDR_vs_diabetes,primary_contrast_family,SELE,NPDR,Diabetic,9,10,0.48588709833739,0.4666666666666667,0.09358897960451004,0.5391216705883262,0.22340386945047097,13.0,True,0.6267866123519378,0.5743633632718074,0.9822026970269762,0.808346825339872
NPDR_vs_diabetes,primary_contrast_family,SELENOS,NPDR,Diabetic,9,10,-0.12364918845780837,-0.2,0.48766835345893045,-0.4874938163107799,0.49519031409373837,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.9070101787504123
NPDR_vs_diabetes,primary_contrast_family,SELL,NPDR,Diabetic,9,10,-0.06666282970811788,-0.1111111111111111,0.7133031738784577,0.2724899250479794,0.4230493916670287,13.0,True,0.9632641151521053,0.9808110964180328,0.9822026970269762,0.8912240517785405
NPDR_vs_diabetes,primary_contrast_family,SEMA4D,NPDR,Diabetic,9,10,-0.04927412630616956,-0.1111111111111111,0.7133031738784577,0.1394544582257504,0.843319904465656,13.0,True,0.9632641151521053,0.9808110964180328,0.9822026970269762,0.94336419697225
NPDR_vs_diabetes,primary_contrast_family,SERPINE1,NPDR,Diabetic,9,10,0.618483337280505,0.37777777777777777,0.17790959498698244,0.5556251155248245,0.3606551928208469,13.0,True,0.6856028294620299,0.7006651884700665,0.9822026970269762,0.8511687092718431
NPDR_vs_diabetes,primary_contrast_family,SGMS2,NPDR,Diabetic,9,10,0.15050873784007113,0.08888888888888889,0.7750513736700824,0.30800205646421985,0.5894498441285612,13.0,True,0.9642371420462442,0.9808110964180328,0.9822026970269762,0.9221096571516105
NPDR_vs_diabetes,primary_contrast_family,SLC11A2,NPDR,Diabetic,9,10,0.021057700090888254,0.06666666666666667,0.8382564863858263,0.17576004270617418,0.8138412410934922,13.0,True,0.9883919764847803,0.9808110964180328,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,SLC1A2,NPDR,Diabetic,9,10,-0.12184038746732995,-0.24444444444444444,0.3912672792826394,-0.3673182519242166,0.6148797243113611,13.0,True,0.8892295540413785,0.8515183213038158,0.9822026970269762,0.9264749674046581
NPDR_vs_diabetes,primary_contrast_family,SLC31A1,NPDR,Diabetic,9,10,0.1158938104424152,0.4888888888888889,0.07917934957557052,0.8884319803522347,0.11783022940470846,13.0,True,0.6267866123519378,0.548699001444743,0.9798513813654703,0.6971451923386685
NPDR_vs_diabetes,primary_contrast_family,SLC31A2,NPDR,Diabetic,9,10,0.03348709986574239,0.15555555555555556,0.5956108994757296,0.2057514631203255,0.7386314694304605,13.0,True,0.8962525915920504,0.911976911976912,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,SLC4A4,NPDR,Diabetic,9,10,0.3513839138539874,0.4222222222222222,0.1309111278962908,0.8321464598759327,0.18521952772111078,13.0,True,0.6267866123519378,0.5873045784317557,0.9822026970269762,0.7972726309365289
NPDR_vs_diabetes,primary_contrast_family,SLC7A1,NPDR,Diabetic,9,10,0.13943072942632195,0.0,1.0,0.08464328822588693,0.8449327226781447,13.0,True,1.0,1.0,0.9822026970269762,0.94336419697225
NPDR_vs_diabetes,primary_contrast_family,SLC7A2,NPDR,Diabetic,9,10,-0.15157407814168344,-0.4,0.15304188415882009,-0.6259079640850074,0.31374913702325047,13.0,True,0.6363320446603572,0.6570820026384123,0.9822026970269762,0.8308217371453672
NPDR_vs_diabetes,primary_contrast_family,SPHK1,NPDR,Diabetic,9,10,-0.27273071693111106,-0.17777777777777778,0.5402913746074198,-0.13464272999998558,0.7815618908280713,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,SRI,NPDR,Diabetic,9,10,-0.06235138477144897,-0.2222222222222222,0.437942822899974,-0.21597728595501947,0.6910119584829107,13.0,True,0.8892295540413785,0.8949813073524413,0.9822026970269762,0.9323033025480405
NPDR_vs_diabetes,primary_contrast_family,STAB1,NPDR,Diabetic,9,10,0.468765525666059,0.4666666666666667,0.09416637543787972,0.8742445486878273,0.055391154876467376,13.0,True,0.6267866123519378,0.5743633632718074,0.8346936070422225,0.575090483691549
NPDR_vs_diabetes,primary_contrast_family,TACR1,NPDR,Diabetic,9,10,-0.006256879322104503,-0.044444444444444446,0.9025232501776794,-0.18496052031348206,0.7828485445396778,13.0,True,0.9902685661671761,0.9947116595316041,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,TACR3,NPDR,Diabetic,9,10,-0.03286053881753492,-0.044444444444444446,0.9025232501776794,-0.1804398522414227,0.8126941594815502,13.0,True,0.9902685661671761,0.9947116595316041,0.9822026970269762,0.9431803136389127
NPDR_vs_diabetes,primary_contrast_family,TAPBP,NPDR,Diabetic,9,10,0.10990152612022275,0.37777777777777777,0.17790959498698244,0.5291564576841054,0.3424070943858485,13.0,True,0.6856028294620299,0.7006651884700665,0.9822026970269762,0.8461899590435906
NPDR_vs_diabetes,primary_contrast_family,TIMP1,NPDR,Diabetic,9,10,0.03783204830672826,0.08888888888888889,0.7750513736700824,0.1829298893343327,0.8298575610687118,13.0,True,0.9642371420462442,0.9808110964180328,0.9822026970269762,0.94336419697225
NPDR_vs_diabetes,primary_contrast_family,TLR1,NPDR,Diabetic,9,10,0.15787234230733205,0.4888888888888889,0.07917934957557052,0.9456023782146559,0.02690743396311636,13.0,True,0.6267866123519378,0.548699001444743,0.8346936070422225,0.5545271173268328
NPDR_vs_diabetes,primary_contrast_family,TLR2,NPDR,Diabetic,9,10,0.3606821784204419,0.7555555555555555,0.0062330349697337795,1.2570440252279775,0.032018553761949176,13.0,True,0.49240976260896857,0.3063994828700711,0.8346936070422225,0.5590998815029221
NPDR_vs_diabetes,primary_contrast_family,TLR3,NPDR,Diabetic,9,10,-0.1019193356660868,-0.17777777777777778,0.5402913746074198,0.01788515076249017,0.9737567119707751,13.0,True,0.8892295540413785,0.911976911976912,0.9869858715007145,0.9820440031364838
NPDR_vs_diabetes,primary_contrast_family,TNFRSF1B,NPDR,Diabetic,9,10,0.37483901976970424,0.4,0.15304188415882009,0.6404084716848926,0.2176307569489079,13.0,True,0.6363320446603572,0.6570820026384123,0.9822026970269762,0.8059138968264247
NPDR_vs_diabetes,primary_contrast_family,TNFSF10,NPDR,Diabetic,9,10,0.21382255857366417,0.06666666666666667,0.8382564863858263,0.3536947398077941,0.45774043006267895,13.0,True,0.9883919764847803,0.9808110964180328,0.9822026970269762,0.9070101787504123
NPDR_vs_diabetes,primary_contrast_family,TNFSF9,NPDR,Diabetic,9,10,0.036864146178485546,0.2,0.48766835345893045,-0.17561859364384064,0.6458247264816925,13.0,True,0.8892295540413785,0.911976911976912,0.9822026970269762,0.929381772996572
NPDR_vs_diabetes,primary_contrast_family,TPBG,NPDR,Diabetic,9,10,0.027775040219029545,0.044444444444444446,0.9025232501776794,0.23810696342622983,0.5976666569773066,13.0,True,0.9902685661671761,0.9947116595316041,0.9822026970269762,0.9242889330177156
NPDR_vs_diabetes,primary_contrast_family,VIP,NPDR,Diabetic,9,10,-0.14255539162497666,-0.3333333333333333,0.23644471557230384,0.12026204896463472,0.8363543786828733,13.0,True,0.8121361969657392,0.7778142435182146,0.9822026970269762,0.94336419697225
advanced_DME_vs_diabetes,exploratory_contrast_family,ABCA1,NPDR + DME;PDR + DME,Diabetic,7,10,0.3210697052670106,0.2,0.5361990950226244,1.1467895701438866,0.08418903225020953,11.0,True,0.7431531316980233,0.911976911976912,0.4750666819833252,0.6309365704202091
advanced_DME_vs_diabetes,exploratory_contrast_family,ABI1,NPDR + DME;PDR + DME,Diabetic,7,10,0.03515939763103937,0.17142857142857143,0.6008844097079391,0.6886129085659483,0.4095269705369792,11.0,True,0.7718677783240193,0.911976911976912,0.7703007302957466,0.8863734430800371
advanced_DME_vs_diabetes,exploratory_contrast_family,ACVR1B,NPDR + DME;PDR + DME,Diabetic,7,10,-0.013475801981080338,0.0,1.0,0.3382976876004183,0.6779857006724073,11.0,True,1.0,1.0,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,ACVR2A,NPDR + DME;PDR + DME,Diabetic,7,10,-0.10201914484889496,-0.5142857142857142,0.08782394076511724,0.06008812964573493,0.9219493987615165,11.0,True,0.3083596142419672,0.5743633632718074,0.9385600612687929,0.9632590102495505
advanced_DME_vs_diabetes,exploratory_contrast_family,ADM,NPDR + DME;PDR + DME,Diabetic,7,10,0.5117225887142931,0.2571428571428571,0.41731797614150556,-0.01636588338629825,0.9876659260514868,11.0,True,0.6401576721393969,0.8862397880424446,0.9876659260514868,0.9876659260514868
advanced_DME_vs_diabetes,exploratory_contrast_family,ADORA2B,NPDR + DME;PDR + DME,Diabetic,7,10,0.2938923124869175,0.34285714285714286,0.269847799259564,0.28594514513882563,0.7375525123276008,11.0,True,0.5199506375976964,0.7778142435182146,0.8873146590478012,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,ADRM1,NPDR + DME;PDR + DME,Diabetic,7,10,0.1338428734718553,0.2571428571428571,0.41731797614150556,0.6463152580864521,0.5370323623634723,11.0,True,0.6401576721393969,0.8862397880424446,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,AHR,NPDR + DME;PDR + DME,Diabetic,7,10,-0.1296570239546142,-0.2,0.5361990950226244,0.08285719980537926,0.8464746135577719,11.0,True,0.7431531316980233,0.911976911976912,0.909816251306993,0.94336419697225
advanced_DME_vs_diabetes,exploratory_contrast_family,APLNR,NPDR + DME;PDR + DME,Diabetic,7,10,0.32853056290849203,0.2857142857142857,0.36384204031262857,0.7169961335464983,0.49076645546388864,11.0,True,0.5988233580145345,0.8515183213038158,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,AQP9,NPDR + DME;PDR + DME,Diabetic,7,10,0.09507481780693741,0.37142857142857144,0.22137652763814442,0.87577329836427,0.34332785396035803,11.0,True,0.4835540929658577,0.7637006848652144,0.7162923776114606,0.8461899590435906
advanced_DME_vs_diabetes,exploratory_contrast_family,ATP2A2,NPDR + DME;PDR + DME,Diabetic,7,10,-0.10835138353612628,-0.2857142857142857,0.36384204031262857,-0.5393231408708414,0.5077201441498739,11.0,True,0.5988233580145345,0.8515183213038158,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,ATP2B1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.07799761537695105,-0.34285714285714286,0.269847799259564,-0.6673880874596426,0.24977389831298344,11.0,True,0.5199506375976964,0.7778142435182146,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,ATP2C1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.04243076125544043,-0.2,0.5361990950226244,-0.33449655912325993,0.6459165406431107,11.0,True,0.7431531316980233,0.911976911976912,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,AXL,NPDR + DME;PDR + DME,Diabetic,7,10,0.3753330646780997,0.8285714285714286,0.0030851501439736733,1.4567573270683327,0.0330269972195819,11.0,True,0.05416152474976004,0.20310571781160017,0.41911547391485104,0.5590998815029221
advanced_DME_vs_diabetes,exploratory_contrast_family,BEST1,NPDR + DME;PDR + DME,Diabetic,7,10,0.5305213335546588,0.42857142857142855,0.16125051419169067,1.3657133220142745,0.2920090800626298,11.0,True,0.42462635403811877,0.6596787307447206,0.6883213320129847,0.8141900232334502
advanced_DME_vs_diabetes,exploratory_contrast_family,BST2,NPDR + DME;PDR + DME,Diabetic,7,10,0.4580493209268033,0.7142857142857143,0.013574660633484163,1.1077845845877385,0.28139188471394844,11.0,True,0.10213316095669038,0.3063994828700711,0.6839987351508284,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,BTG2,NPDR + DME;PDR + DME,Diabetic,7,10,1.0510769274446492,0.37142857142857144,0.2295351707116413,0.5499954594763409,0.5498621733350788,11.0,True,0.4835540929658577,0.7651172357054711,0.811946012962079,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,C3AR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.4796776444132391,0.9714285714285714,0.00020567667626491157,1.941647990978771,0.039348440583954064,11.0,True,0.03249691484985603,0.16248457424928014,0.41911547391485104,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,C5AR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.24734140622064515,0.4,0.19323323735088443,0.27567819636947916,0.7556317602248511,11.0,True,0.4556843507677573,0.7034758410469986,0.8873146590478012,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,CALCRL,NPDR + DME;PDR + DME,Diabetic,7,10,-0.12362925334368935,-0.08571428571428572,0.8125257095845331,-0.5636530550132365,0.46622365692978296,11.0,True,0.9302830587996828,0.9808110964180328,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,CCL2,NPDR + DME;PDR + DME,Diabetic,7,10,0.2263618618838692,0.3142857142857143,0.31478815302344715,0.1316166580052449,0.8133470495172906,11.0,True,0.540614436714181,0.837315289186947,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,CD14,NPDR + DME;PDR + DME,Diabetic,7,10,0.83521971797395,0.8571428571428571,0.00195392842451666,1.8219542283141006,0.011248246707364556,11.0,True,0.05416152474976004,0.20310571781160017,0.19961528534979975,0.3593075136296395
advanced_DME_vs_diabetes,exploratory_contrast_family,CD40,NPDR + DME;PDR + DME,Diabetic,7,10,-0.005232521705729409,0.08571428571428572,0.8125257095845331,0.449330828522559,0.44185809701819045,11.0,True,0.9302830587996828,0.9808110964180328,0.7946526432319525,0.9066698614139492
advanced_DME_vs_diabetes,exploratory_contrast_family,CD55,NPDR + DME;PDR + DME,Diabetic,7,10,-0.16439811166007656,-0.37142857142857144,0.2295351707116413,-0.25160139061087644,0.6689153300605011,11.0,True,0.4835540929658577,0.7651172357054711,0.8581010993462854,0.929381772996572
advanced_DME_vs_diabetes,exploratory_contrast_family,CD82,NPDR + DME;PDR + DME,Diabetic,7,10,0.14702376004690576,0.2571428571428571,0.41731797614150556,1.0365439065683901,0.11805573232016206,11.0,True,0.6401576721393969,0.8862397880424446,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,CDKN1A,NPDR + DME;PDR + DME,Diabetic,7,10,0.6794040987144907,0.8,0.00462772521596051,1.4405099770575371,0.07043279987118908,11.0,True,0.06647096219288733,0.26113592290062876,0.445588401903214,0.6041886707561256
advanced_DME_vs_diabetes,exploratory_contrast_family,CHST2,NPDR + DME;PDR + DME,Diabetic,7,10,0.003558884516126959,-0.05714285714285714,0.8867749897161661,0.2640455664822304,0.7065134620491257,11.0,True,0.9596606053092755,0.9947116595316041,0.8586855923366297,0.9327806844633206
advanced_DME_vs_diabetes,exploratory_contrast_family,CLEC5A,NPDR + DME;PDR + DME,Diabetic,7,10,0.5225834060658021,0.7428571428571429,0.009666803784450843,1.7056518322576517,0.008646297848153047,11.0,True,0.10213316095669038,0.3063994828700711,0.19515929428688306,0.33483029509462336
advanced_DME_vs_diabetes,exploratory_contrast_family,CMKLR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.5776565965270426,0.6,0.043089263677498976,1.2343350269857047,0.10290448064899553,11.0,True,0.19451724745842397,0.43089263677498973,0.4926941800770089,0.64433928787539
advanced_DME_vs_diabetes,exploratory_contrast_family,CSF1,NPDR + DME;PDR + DME,Diabetic,7,10,0.5337560381947815,0.7142857142857143,0.013574660633484163,1.062927636876785,0.19657490742426248,11.0,True,0.10213316095669038,0.3063994828700711,0.6214221308279454,0.8035631002085502
advanced_DME_vs_diabetes,exploratory_contrast_family,CSF3R,NPDR + DME;PDR + DME,Diabetic,7,10,0.36130058028892953,0.7428571428571429,0.009666803784450843,1.0194851692971845,0.2027929311422435,11.0,True,0.10213316095669038,0.3063994828700711,0.62400120477283,0.8055302729177461
advanced_DME_vs_diabetes,exploratory_contrast_family,CX3CL1,NPDR + DME;PDR + DME,Diabetic,7,10,-0.009836289257281194,-0.02857142857142857,0.9622583299053886,0.17815404195301826,0.804264102238151,11.0,True,0.9937046805558915,1.0,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,CXCL8,NPDR + DME;PDR + DME,Diabetic,7,10,0.2915188880153323,0.42857142857142855,0.15603428307969094,0.6648503727681048,0.25949699989625674,11.0,True,0.42462635403811877,0.6596787307447206,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,CXCR6,NPDR + DME;PDR + DME,Diabetic,7,10,-0.1678671574251865,-0.34285714285714286,0.269847799259564,-0.42878889595937003,0.539153877044386,11.0,True,0.5199506375976964,0.7778142435182146,0.8036444582359715,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,CYBB,NPDR + DME;PDR + DME,Diabetic,7,10,0.8159887962610362,0.6857142857142857,0.01851090086384204,1.4624867229457816,0.05054123362997932,11.0,True,0.10832304949952008,0.33169728821902733,0.41990733729859137,0.575090483691549
advanced_DME_vs_diabetes,exploratory_contrast_family,DCBLD2,NPDR + DME;PDR + DME,Diabetic,7,10,0.13091037240337045,0.3142857142857143,0.31478815302344715,0.5143444625645365,0.3333235833119781,11.0,True,0.540614436714181,0.837315289186947,0.7162923776114606,0.8461899590435906
advanced_DME_vs_diabetes,exploratory_contrast_family,EBI3,NPDR + DME;PDR + DME,Diabetic,7,10,0.13828039078571747,0.3142857142857143,0.31478815302344715,1.5486109062617686,0.2677755653855515,11.0,True,0.540614436714181,0.837315289186947,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,EDN1,NPDR + DME;PDR + DME,Diabetic,7,10,0.03732629576420177,0.08571428571428572,0.8125257095845331,0.856763120613056,0.26867948463065006,11.0,True,0.9302830587996828,0.9808110964180328,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,EIF2AK2,NPDR + DME;PDR + DME,Diabetic,7,10,0.022073176965695218,-0.11428571428571428,0.7396133278486219,0.2312953880568535,0.7985156750369005,11.0,True,0.8920527160311623,0.9808110964180328,0.8986631735925309,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,EMP3,NPDR + DME;PDR + DME,Diabetic,7,10,0.27692542303258727,0.42857142857142855,0.16125051419169067,0.848974740698512,0.26061365483086246,11.0,True,0.42462635403811877,0.6596787307447206,0.6633024776819173,0.8087528660632547
advanced_DME_vs_diabetes,exploratory_contrast_family,F3,NPDR + DME;PDR + DME,Diabetic,7,10,0.3529929106800589,0.45714285714285713,0.13307280954339779,0.7495388160543986,0.16014032236225115,11.0,True,0.3822818892337609,0.5873045784317557,0.5503236624384088,0.7356510823381719
advanced_DME_vs_diabetes,exploratory_contrast_family,FPR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.476998152806241,0.6857142857142857,0.01851090086384204,1.0300333896359215,0.12565155747742957,11.0,True,0.10832304949952008,0.33169728821902733,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,FZD5,NPDR + DME;PDR + DME,Diabetic,7,10,0.31623857539428624,0.6,0.043089263677498976,0.9603603219849698,0.1374900581773476,11.0,True,0.19451724745842397,0.43089263677498973,0.5222454759829298,0.6971451923386685
advanced_DME_vs_diabetes,exploratory_contrast_family,GABBR1,NPDR + DME;PDR + DME,Diabetic,7,10,0.06279584265658134,0.0,1.0,0.3226939471588416,0.618560792525478,11.0,True,1.0,1.0,0.853558813367648,0.9264749674046581
advanced_DME_vs_diabetes,exploratory_contrast_family,GCH1,NPDR + DME;PDR + DME,Diabetic,7,10,0.13926051630249758,0.4,0.19323323735088443,0.2821194012639975,0.7581486010851466,11.0,True,0.4556843507677573,0.7034758410469986,0.8873146590478012,0.9431803136389127
advanced_DME_vs_diabetes,exploratory_contrast_family,GNA15,NPDR + DME;PDR + DME,Diabetic,7,10,0.23906375982678052,0.6285714285714286,0.03301110654051831,0.496527744170926,0.4526502398156692,11.0,True,0.17385849444672974,0.37795324879723863,0.7946526432319525,0.9070101787504123
advanced_DME_vs_diabetes,exploratory_contrast_family,GNAI3,NPDR + DME;PDR + DME,Diabetic,7,10,-0.10104203182037352,-0.2857142857142857,0.36384204031262857,-0.3492177607777834,0.6988085224656658,11.0,True,0.5988233580145345,0.8515183213038158,0.8581010993462854,0.9323033025480405
advanced_DME_vs_diabetes,exploratory_contrast_family,GPC3,NPDR + DME;PDR + DME,Diabetic,7,10,0.3956578319587214,0.3142857142857143,0.31478815302344715,1.1108546950995992,0.19665257304681819,11.0,True,0.540614436714181,0.837315289186947,0.6214221308279454,0.8035631002085502
advanced_DME_vs_diabetes,exploratory_contrast_family,GPR132,NPDR + DME;PDR + DME,Diabetic,7,10,0.1291573296890267,0.37142857142857144,0.2295351707116413,1.5434907751580684,0.310259740714548,11.0,True,0.4835540929658577,0.7651172357054711,0.6904371694774448,0.8261972870713243
advanced_DME_vs_diabetes,exploratory_contrast_family,GPR183,NPDR + DME;PDR + DME,Diabetic,7,10,0.5028781652532158,0.6285714285714286,0.03301110654051831,1.1215301374662543,0.17108313453829335,11.0,True,0.17385849444672974,0.37795324879723863,0.563148651188549,0.7578822969266453
advanced_DME_vs_diabetes,exploratory_contrast_family,HBEGF,NPDR + DME;PDR + DME,Diabetic,7,10,0.585713440380033,0.7142857142857143,0.013574660633484163,0.9562600167768704,0.10166030892833543,11.0,True,0.10213316095669038,0.3063994828700711,0.4926941800770089,0.64433928787539
