model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta,observed_beta,observed_hc3_t,wild_bootstrap_t_two_sided_p,wild_bootstrap_t_padj_bh_158,wild_bootstrap_iterations,wild_bootstrap_weight,null_residual_scaling,bootstrap_top5_frequency,bootstrap_top10_frequency,bootstrap_top20_frequency,bootstrap_positive_frequency,bootstrap_beta_median,bootstrap_beta_ci_low,bootstrap_beta_ci_high,bootstrap_rank_median,bootstrap_rank_ci_low,bootstrap_rank_ci_high,bootstrap_iterations,lodo_top5_frequency,lodo_top10_frequency,lodo_top20_frequency,lodo_positive_frequency,lodo_beta_min,lodo_beta_max,lodo_rank_min,lodo_rank_median,lodo_rank_max,candidate_tier,maximum_cooks_distance,maximum_cooks_donor,maximum_absolute_severity_dfbeta
total_association,ABI1,0.05133901694415728,0.29432857490414355,-0.5626196317917309,0.6652976656800456,0.17442756606584084,0.8632830442611994,20,26,,,0.9839806753369736,96,0.051339016944157254,0.1744275660658407,0.8482,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.003,0.0125,0.0305,0.6165,0.07609346,-0.44119576,0.55112237,89.0,18.0,150.0,2000,0.0,0.0,0.0,0.8461538461538461,-0.05852366776032741,0.20231732618225967,62,97.5,123,not prioritized,,,
total_association,TACR3,0.04512475228794196,0.20851749828407737,-0.3898351272479602,0.4800846318238441,0.21640750852700852,0.8308621657372399,20,26,,,0.9839806753369736,97,0.04512475228794198,0.2164075085270086,0.7924,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.003,0.011,0.5935,0.039906327,-0.31881425,0.40763032,98.0,30.975,145.0,2000,0.0,0.0,0.0,0.8076923076923077,-0.03086846921534116,0.13940204588488822,71,96.5,119,not prioritized,,,
total_association,KCNMB2,0.03830724849004099,0.2850068301440888,-0.5562065814116312,0.6328210783917131,0.13440817706254365,0.8944232175643201,20,26,,,0.9952032984166378,98,0.03830724849004097,0.13440817706254357,0.8706,0.9686957746478874,4999,Rademacher,HC3 (residual/(1-leverage)),0.0085,0.024,0.0575,0.56,0.04182988,-0.44303727,0.6403366,97.0,11.0,155.0,2000,0.0,0.0,0.0,0.6923076923076923,-0.09824072978100386,0.1539698701230704,62,101.5,133,not prioritized,,,
total_association,EIF2AK2,0.03679076621345957,0.22366033113705552,-0.42975650914181124,0.5033380415687304,0.16449392713683667,0.8709934511308682,20,26,,,0.9839806753369736,99,0.03679076621345959,0.16449392713683675,0.846,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.003,0.5605,0.030555656,-0.47949472,0.38974783,101.0,38.0,152.02499999999986,2000,0.0,0.0,0.0,0.8076923076923077,-0.06342098915300581,0.13201469233172627,70,98.0,127,not prioritized,,,
total_association,ITGB3,0.02970028904709618,0.29503333345668387,-0.5857284602685391,0.6451290383627315,0.10066757101348586,0.9208166827353866,20,26,,,0.9953961976708596,100,0.029700289047096144,0.10066757101348574,0.9062,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.003,0.0065,0.0285,0.515,0.0057104267,-0.4028489,0.49664265,103.0,18.975,152.0,2000,0.0,0.0,0.0,0.7692307692307693,-0.11985684865687309,0.17135287354889184,56,102.0,139,not prioritized,,,
total_association,SGMS2,0.02844883095823283,0.2512692448883175,-0.49568962930088556,0.5525872912173512,0.11322050564078219,0.9109845213083761,20,26,,,0.9953961976708596,101,0.028448830958232814,0.11322050564078215,0.8988,0.9930797202797202,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0105,0.5095,0.004258996,-0.42866033,0.4314821,106.0,28.0,152.0,2000,0.0,0.0,0.0,0.7307692307692307,-0.09207386005767337,0.13620607195790158,72,100.0,130,not prioritized,,,
total_association,TAPBP,0.022803612715632783,0.2561839137017182,-0.5115866670436569,0.5571938924749225,0.08901266432436362,0.9299571736919421,20,26,,,0.9953961976708596,102,0.022803612715632766,0.08901266432436356,0.9188,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.0075,0.032,0.5645,0.034406714,-0.39055625,0.5304827,99.0,18.0,149.0,2000,0.0,0.0,0.0,0.7692307692307693,-0.10321635953439252,0.12941678382524954,74,103.0,128,not prioritized,,,
total_association,HBEGF,0.01654246514806345,0.22905064288357718,-0.4612488034798192,0.49433373377594614,0.0722218673556473,0.9431427172262803,20,26,,,0.9953961976708596,103,0.01654246514806343,0.0722218673556472,0.9298,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0035,0.5395,0.017907042,-0.3987424,0.38429004,102.0,45.0,146.0,2000,0.0,0.0,0.0,0.6538461538461539,-0.08876899121769068,0.11209986061100571,86,102.0,125,not prioritized,,,
total_association,ADORA2B,0.01370324837165425,0.21038986996789286,-0.4251623300563826,0.4525688267996911,0.06513264338128767,0.9487150380381724,20,26,,,0.9953961976708596,104,0.01370324837165425,0.06513264338128767,0.9418,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.002,0.0095,0.539,0.0167577,-0.38266402,0.4551599,103.0,32.0,144.0,2000,0.0,0.0,0.0,0.5769230769230769,-0.05675625289766273,0.11738558786875652,85,105.5,123,not prioritized,,,
total_association,BTG2,0.007792300341157216,0.2691481416068303,-0.55364088495022,0.5692254856325344,0.02895171519534455,0.9771900552435164,20,26,,,0.9953961976708596,105,0.007792300341157222,0.028951715195344577,0.9772,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.002,0.0085,0.5115,0.0071219187,-0.52063495,0.4342958,105.0,30.0,153.0,2000,0.0,0.0,0.0,0.6538461538461539,-0.12799097497994236,0.10527253887265811,88,103.5,136,not prioritized,,,
total_association,IL18R1,0.005946426164691411,0.3133041053614647,-0.6475944854976483,0.6594873378270312,0.018979726288076915,0.9850453517107824,20,26,,,0.9953961976708596,106,0.005946426164691428,0.018979726288076964,0.9804,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.002,0.005,0.0135,0.4565,-0.026970044,-0.6640707,0.46271583,111.0,29.0,157.0,2000,0.0,0.0,0.0,0.6153846153846154,-0.20146020440982015,0.11580211257945593,83,104.0,144,not prioritized,,,
total_association,PDE4B,0.005570909638304658,0.24574417955622874,-0.5070424662943209,0.5181842855709302,0.02266954866790641,0.9821385195192569,20,26,,,0.9953961976708596,107,0.005570909638304702,0.022669548667906582,0.9792,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.002,0.0115,0.5465,0.026437264,-0.3785024,0.44165614,101.0,28.0,150.0,2000,0.0,0.0,0.0,0.5769230769230769,-0.10892873933313316,0.12086959208514776,83,108.0,135,not prioritized,,,
total_association,LDLR,0.005420253467027583,0.2728116741946471,-0.5636549268904026,0.5744954338244578,0.019868114086497312,0.9843454610747655,20,26,,,0.9953961976708596,108,0.0054202534670276135,0.01986811408649742,0.9782,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.0015,0.011,0.491,-0.004790251,-0.47081295,0.4381795,106.0,28.0,156.0,2000,0.0,0.0,0.0,0.4230769230769231,-0.11388803081697454,0.1603634328557704,59,108.5,137,not prioritized,,,
total_association,CHST2,0.003145781026652389,0.2218168552460729,-0.4595560710041129,0.4658476330574176,0.014181884524341541,0.9888253920601997,20,26,,,0.9953961976708596,109,0.0031457810266523815,0.014181884524341508,0.9886,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.0045,0.023,0.527,0.014385415,-0.3681391,0.43890488,103.0,21.0,151.0,2000,0.0,0.0,0.0,0.5769230769230769,-0.0871575854668417,0.0963795263556121,83,105.5,131,not prioritized,,,
total_association,CD55,0.0012315857827342458,0.21079438576470347,-0.43847779781129115,0.44094096937675964,0.005842592905244581,0.9953961976708596,20,26,,,0.9953961976708596,110,0.0012315857827342464,0.005842592905244583,0.9932,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.004,0.471,-0.012869037,-0.42384276,0.35059428,108.0,35.0,153.0,2000,0.0,0.0,0.0,0.46153846153846156,-0.09285294235363138,0.10138003737120778,75,107.5,131,not prioritized,,,
total_association,SRI,-0.0033611968141433884,0.25721990434795033,-0.5399125151931825,0.5331901215648958,-0.013067405583032097,0.9897034903963289,20,26,,,0.9953961976708596,111,-0.003361196814143411,-0.013067405583032186,0.9876,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.006,0.5085,0.004077903,-0.45643356,0.38381034,105.0,35.975,152.0,2000,0.0,0.0,0.0,0.4230769230769231,-0.1154020658528688,0.10887851980553,83,109.5,133,not prioritized,,,
total_association,AQP9,-0.006114363963959452,0.26434588270575177,-0.5575302127233799,0.5453014847954609,-0.023130165302273544,0.9817756640408069,20,26,,,0.9953961976708596,112,-0.006114363963959423,-0.023130165302273437,0.9764,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.003,0.012,0.5085,0.0053597386,-0.44526127,0.43610418,103.0,26.0,151.0,2000,0.0,0.0,0.0,0.5384615384615384,-0.11939643807618723,0.13353333113931706,72,108.0,132,not prioritized,,,
total_association,IL15,-0.012357734875667936,0.2558771513448818,-0.5461081195715998,0.5213926498202639,-0.0482955778220763,0.961959714607324,20,26,,,0.9953961976708596,113,-0.012357734875667907,-0.04829557782207619,0.9476,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0035,0.498,-0.0012828745,-0.3957935,0.41361707,104.0,40.0,150.0,2000,0.0,0.0,0.0,0.38461538461538464,-0.11951686137191643,0.07888760890057227,90,111.5,136,not prioritized,,,
total_association,GNAI3,-0.01645549854183577,0.2583273980484227,-0.5553170082981375,0.5224060112144658,-0.06370016756314495,0.9498413401419286,20,26,,,0.9953961976708596,114,-0.016455498541835818,-0.06370016756314513,0.9358,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.003,0.0165,0.451,-0.023256639,-0.43728167,0.4138545,109.0,26.0,152.0,2000,0.0,0.0,0.0,0.3076923076923077,-0.1080735574347969,0.1396541189548999,70,112.5,130,not prioritized,,,
total_association,CXCL8,-0.02837235777004428,0.29113983790786924,-0.63567941768876,0.5789347021486714,-0.09745268106875388,0.9233369274481549,20,26,,,0.9953961976708596,115,-0.028372357770044262,-0.0974526810687538,0.914,0.9932,4999,Rademacher,HC3 (residual/(1-leverage)),0.0025,0.0045,0.0095,0.435,-0.038725518,-0.5327808,0.44030243,113.0,32.0,154.0,2000,0.0,0.0,0.0,0.15384615384615385,-0.21285721644433633,0.1144961891411,83,116.0,146,not prioritized,,,
total_association,IL1R1,-0.03534022019290262,0.18056493750114477,-0.41199207967813084,0.3413116392923256,-0.19572028037103587,0.846803948173839,20,26,,,0.9839806753369736,116,-0.03534022019290268,-0.19572028037103614,0.8182,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0,0.4225,-0.031448483,-0.3612369,0.35495454,111.0,53.0,144.0,2000,0.0,0.0,0.0,0.19230769230769232,-0.09899353630090489,0.04209103472819549,97,118.0,133,not prioritized,,,
total_association,MXD1,-0.037200495681101606,0.22773380351730815,-0.5122448855250263,0.43784389416282316,-0.16335078546331971,0.8718816110580778,20,26,,,0.9839806753369736,117,-0.03720049568110162,-0.16335078546331977,0.8494,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0015,0.003,0.0125,0.425,-0.03787765,-0.4338805,0.41691273,113.0,31.975,150.0,2000,0.0,0.0,0.0,0.11538461538461539,-0.1365009112785912,0.0884659995773319,89,117.5,142,not prioritized,,,
total_association,INHBA,-0.04178083383469969,0.2771080471499571,-0.6198180911327281,0.5362564234633288,-0.15077452374412634,0.8816639156175744,20,26,,,0.9879638203374238,118,-0.04178083383469967,-0.15077452374412625,0.85,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.003,0.0035,0.007,0.432,-0.039085783,-0.48208585,0.42446366,113.0,32.975,152.02499999999986,2000,0.0,0.0,0.0,0.11538461538461539,-0.19840442539877765,0.09572669673510432,85,118.0,141,not prioritized,,,
total_association,KCNA3,-0.04658972948040992,0.22966069883204085,-0.525653552517575,0.4324740935567551,-0.2028633097319044,0.8412914505098997,20,26,,,0.9839806753369736,119,-0.046589729480409965,-0.20286330973190458,0.7976,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0015,0.0035,0.406,-0.047122687,-0.47731388,0.36254725,113.0,40.0,154.0,2000,0.0,0.0,0.0,0.11538461538461539,-0.1444821798217616,0.044295695182704944,102,122.0,141,not prioritized,,,
total_association,TACR1,-0.048736851700505214,0.28474071981418353,-0.6426955851810552,0.5452218817800447,-0.17116221288023004,0.8658160775705165,20,26,,,0.9839806753369736,120,-0.04873685170050524,-0.1711622128802301,0.826,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0015,0.0075,0.372,-0.07632066,-0.64189434,0.35672364,119.0,31.975,157.0,2000,0.0,0.0,0.0,0.11538461538461539,-0.20299175409540152,0.03713367870631971,99,120.5,146,not prioritized,,,
total_association,SLC11A2,-0.05115669827407119,0.2891640077297337,-0.6543422486631915,0.552028852115049,-0.17691239886910354,0.8613564959315179,20,26,,,0.9839806753369736,121,-0.05115669827407119,-0.1769123988691035,0.8228,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.004,0.011,0.4315,-0.04749553,-0.62409496,0.47264814,114.0,31.975,157.0,2000,0.0,0.0,0.0,0.07692307692307693,-0.19289827388114533,0.07141054406310021,92,119.5,149,not prioritized,,,
total_association,IRAK2,-0.056194555921705296,0.3209714832557217,-0.7257293376078393,0.6133402257644287,-0.17507647517999111,0.8627798450558609,20,26,,,0.9839806753369736,122,-0.05619455592170535,-0.17507647517999123,0.8442,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0035,0.008,0.0185,0.4045,-0.06492728,-0.62379634,0.49060437,116.0,25.0,157.0,2000,0.0,0.0,0.0,0.11538461538461539,-0.24681426517852048,0.11413603154147356,80,122.0,149,not prioritized,,,
total_association,TNFSF9,-0.0567392517909863,0.18287143304317025,-0.4382023766681613,0.32472387308618866,-0.3102685359150214,0.7595667933323881,20,26,,,0.9839806753369736,123,-0.0567392517909863,-0.31026853591502135,0.7024,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0045,0.3535,-0.05915922,-0.35358247,0.28884757,116.0,39.0,153.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.13112806946803018,0.008436658949488555,104,122.0,142,not prioritized,,,
total_association,NMUR1,-0.05884665848785908,0.20405784088670442,-0.4845038557055126,0.3668105387297944,-0.28838224609331,0.7760216855326841,20,26,,,0.9839806753369736,124,-0.058846658487859055,-0.2883822460933098,0.7344,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.002,0.0115,0.359,-0.0661758,-0.4129247,0.31673405,117.0,31.0,154.0,2000,0.0,0.0,0.0,0.07692307692307693,-0.13858080494278546,0.028200909397468985,96,123.0,143,not prioritized,,,
total_association,EDN1,-0.05968269152209374,0.31717341506008384,-0.7212948417819042,0.6019294587377167,-0.18817053601667003,0.8526391004182166,20,26,,,0.9839806753369736,125,-0.0596826915220937,-0.1881705360166699,0.8298,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.004,0.3845,-0.07811394,-0.6752873,0.39227507,119.0,36.0,157.0,2000,0.0,0.0,0.0,0.11538461538461539,-0.2510660836413009,0.03907258547720966,95,124.0,150,not prioritized,,,
total_association,IFNAR1,-0.0604080407844767,0.3152552198682541,-0.7180189059894092,0.5972028244204558,-0.19161630633656554,0.8499747863742663,20,26,,,0.9839806753369736,126,-0.06040804078447671,-0.19161630633656554,0.8326,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.004,0.012,0.0355,0.4625,-0.026054999,-0.5124889,0.5325707,111.0,17.0,156.0,2000,0.0,0.0,0.0,0.11538461538461539,-0.14928887616438158,0.18041284070873675,54,126.5,142,not prioritized,,,
total_association,GCH1,-0.06857004647904202,0.2692150803297547,-0.6301428634996462,0.4930027705415622,-0.2547035864226191,0.8015526750047705,20,26,,,0.9839806753369736,127,-0.068570046479042,-0.2547035864226189,0.7686,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0,0.3835,-0.077532396,-0.60102767,0.36793154,119.0,52.0,156.0,2000,0.0,0.0,0.0,0.07692307692307693,-0.21284825264359752,0.027014601186284706,102,127.0,145,not prioritized,,,
total_association,MYC,-0.06859172371761253,0.22670167589223109,-0.5414831330627132,0.4042996856274882,-0.30256381408587163,0.7653465843913647,20,26,,,0.9839806753369736,128,-0.06859172371761257,-0.3025638140858718,0.7146,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0015,0.365,-0.07344253,-0.5894315,0.34290525,119.0,43.0,157.0,2000,0.0,0.0,0.0,0.07692307692307693,-0.20699280909365825,0.023393570577293746,101,126.5,149,not prioritized,,,
total_association,ATP2C1,-0.06886630167915096,0.27114521563205435,-0.6344653103886296,0.4967327070303277,-0.2539830972809896,0.8021014763024508,20,26,,,0.9839806753369736,129,-0.06886630167915099,-0.2539830972809897,0.774,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0035,0.0075,0.016,0.4145,-0.049809277,-0.50881904,0.40169233,115.0,26.0,156.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.21319975063312097,0.0387626652596941,100,124.5,150,not prioritized,,,
total_association,SPHK1,-0.06932832156239306,0.2635419497815124,-0.6190671956277967,0.4804105525030105,-0.2630637043547307,0.7951924961790129,20,26,,,0.9839806753369736,130,-0.06932832156239305,-0.2630637043547306,0.7544,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0005,0.3625,-0.077670634,-0.5082552,0.34471333,120.0,51.975,152.0,2000,0.0,0.0,0.0,0.07692307692307693,-0.23566989288326012,0.040214303053745064,98,127.5,148,not prioritized,,,
total_association,HRH1,-0.07408006584546097,0.23174293393875448,-0.5574873552038443,0.40932722351292233,-0.31966483114017624,0.7525375957554663,20,26,,,0.9839806753369736,131,-0.07408006584546097,-0.31966483114017624,0.6912,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.0025,0.008,0.383,-0.06552625,-0.4720055,0.39081356,116.0,37.0,155.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.15791329568141688,0.0380758085066392,101,129.5,142,not prioritized,,,
total_association,IRF1,-0.0760564651147966,0.2513542496545011,-0.6003722422090173,0.44825931197942415,-0.302586748460947,0.7653293588077111,20,26,,,0.9839806753369736,132,-0.07605646511479658,-0.3025867484609469,0.7386,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.0015,0.0065,0.3725,-0.06518782,-0.49664468,0.4076467,117.0,35.0,155.0,2000,0.0,0.0,0.0,0.07692307692307693,-0.2171332139758483,0.023696089512606978,103,128.0,148,not prioritized,,,
total_association,ATP2A2,-0.08550165537400403,0.21407767583654924,-0.5320598620446705,0.3610565512966625,-0.39939547661796143,0.693834749452629,20,26,,,0.9839806753369736,133,-0.08550165537400413,-0.3993954766179618,0.6368,0.940321495327103,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0025,0.0075,0.3345,-0.089252084,-0.46163726,0.382797,122.0,34.0,154.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.17538729555050833,0.017003988503979942,105,128.5,144,not prioritized,,,
total_association,ACVR2A,-0.09028028218637352,0.28740270773939,-0.689791825175967,0.50923126080322,-0.3141246750821762,0.7566794581784757,20,26,,,0.9839806753369736,134,-0.0902802821863735,-0.31412467508217606,0.7162,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.004,0.0155,0.346,-0.10117414,-0.7071708,0.37923643,124.0,30.0,158.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.21877490467186972,0.01778263667573078,104,131.5,149,not prioritized,,,
total_association,NFKB1,-0.09842469100130223,0.26414278606647884,-0.6494168875949368,0.4525675055923323,-0.3726192657653385,0.7133513596368939,20,26,,,0.9839806753369736,135,-0.09842469100130224,-0.37261926576533855,0.6682,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0025,0.364,-0.06669752,-0.44460136,0.359859,116.0,43.0,152.0,2000,0.0,0.0,0.0,0.0,-0.25965399985422943,-0.01229186077583531,112,132.5,150,not prioritized,,,
total_association,PVR,-0.11050558341249392,0.22126068339253538,-0.5720472812863818,0.35103611446139393,-0.49943614797775693,0.6229218690437633,20,26,,,0.9839806753369736,136,-0.11050558341249389,-0.49943614797775676,0.552,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.0005,0.0015,0.3145,-0.11071841,-0.55409706,0.3192824,124.0,56.0,156.0,2000,0.0,0.0,0.0,0.0,-0.20044059297931252,-0.010141260630648555,119,135.0,146,not prioritized,,,
total_association,CCL2,-0.11319265384661172,0.2210578206991551,-0.5743111875572945,0.34792587986407103,-0.5120499853323865,0.6142240495982205,20,26,,,0.9823353820001004,137,-0.11319265384661169,-0.5120499853323864,0.5474,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.002,0.0045,0.2965,-0.107485145,-0.5373693,0.29875427,124.0,49.975,155.0,2000,0.0,0.0,0.0,0.0,-0.19347708263147698,-0.019384938806232193,115,137.5,144,not prioritized,,,
total_association,SELENOS,-0.11777455117714625,0.34794965639476677,-0.8435848159053372,0.6080357135510448,-0.33848158494378555,0.7385279018154187,20,26,,,0.9839806753369736,138,-0.1177745511771462,-0.3384815849437854,0.7132,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0025,0.003,0.013,0.3805,-0.087244734,-0.6157986,0.49926424,120.0,28.0,156.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.2762468564025456,0.12235533305784428,81,138.0,152,not prioritized,,,
total_association,RELA,-0.1193131937864521,0.2568786121697203,-0.6551525891568657,0.4165262015839615,-0.4644730551083077,0.6473252951457947,20,26,,,0.9839806753369736,139,-0.11931319378645211,-0.46447305510830766,0.5952,0.8956342857142856,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.002,0.0055,0.2825,-0.13539736,-0.57467467,0.38674685,128.0,39.0,156.0,2000,0.0,0.0,0.0,0.0,-0.22998709087342994,-0.010739844769053562,107,139.0,149,not prioritized,,,
total_association,SLC7A1,-0.12452661983560191,0.20988411260879278,-0.5623372068993703,0.3132839672281664,-0.5933113196981687,0.5596233887344328,20,26,,,0.9823353820001004,140,-0.1245266198356019,-0.5933113196981686,0.4726,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0025,0.226,-0.1324352,-0.52864665,0.26251137,130.0,52.0,156.0,2000,0.0,0.0,0.0,0.0,-0.19941942473694602,-0.0397894836240965,116,138.0,147,not prioritized,,,
total_association,VIP,-0.13215369574333255,0.2394469587154468,-0.6316312991827263,0.36732390769606127,-0.5519121915446039,0.5871233294586544,20,26,,,0.9823353820001004,141,-0.13215369574333258,-0.551912191544604,0.5234,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0015,0.0075,0.013,0.2765,-0.13506651,-0.7256651,0.36370617,127.0,33.95,158.0,2000,0.0,0.0,0.0,0.0,-0.32601753809247963,-0.009191709949846909,110,139.0,158,not prioritized,,,
total_association,ATP2B1,-0.13442391156873817,0.26075885062059034,-0.6783573425143421,0.4095095193768657,-0.5155104467166401,0.6118480037852723,20,26,,,0.9823353820001004,142,-0.13442391156873826,-0.5155104467166404,0.5534,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.003,0.008,0.315,-0.10583334,-0.54987305,0.34908178,123.0,36.0,156.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.2651398632088713,0.005044988227962922,109,140.0,152,not prioritized,,,
total_association,KIF1B,-0.14699895085002418,0.3080257061877129,-0.7895293147758395,0.4955314130757911,-0.47722949058167907,0.6383722665929294,20,26,,,0.9839806753369736,143,-0.1469989508500242,-0.47722949058167907,0.5806,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.002,0.011,0.243,-0.17228074,-0.67260444,0.31869397,134.0,29.0,158.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.32182178608154083,0.004164577190618078,103,141.0,157,not prioritized,,,
total_association,GNA15,-0.1494078318594436,0.26255903173686707,-0.697096374812059,0.39828071109317176,-0.5690447244228795,0.5756612380155484,20,26,,,0.9823353820001004,144,-0.1494078318594436,-0.5690447244228795,0.5156,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0,0.264,-0.12321736,-0.53945845,0.28827032,126.0,54.975,157.0,2000,0.0,0.0,0.0,0.0,-0.3123433496065606,-0.05930634425876066,125,142.0,158,not prioritized,,,
total_association,CXCR6,-0.16397502169304395,0.2736401393313906,-0.7347783500430551,0.4068283066569673,-0.5992359969326824,0.5557434506967447,20,26,,,0.9823353820001004,145,-0.16397502169304395,-0.5992359969326823,0.4762,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0015,0.221,-0.16716084,-0.64882076,0.27754402,132.0,43.975,158.0,2000,0.0,0.0,0.0,0.0,-0.285710846017043,-0.042304454581206304,118,143.0,154,not prioritized,,,
total_association,IFITM1,-0.18217775811070436,0.3291607346527951,-0.868795018871604,0.5044395026501953,-0.5534613911433539,0.5860822099319583,20,26,,,0.9823353820001004,146,-0.18217775811070439,-0.5534613911433539,0.5692,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.003,0.006,0.021,0.315,-0.14693107,-0.5898104,0.5294634,128.5,25.0,158.0,2000,0.0,0.0,0.0,0.038461538461538464,-0.2997557152680904,0.038316478285449096,100,146.0,156,not prioritized,,,
total_association,NAMPT,-0.2064456351594688,0.2521760009351935,-0.7324755553879578,0.31958428506902026,-0.8186569475043863,0.4226299420699212,20,26,,,0.9823353820001004,147,-0.2064456351594688,-0.8186569475043863,0.3358,0.8557483870967743,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0005,0.155,-0.21778509,-0.6611228,0.2350013,139.0,64.0,157.0,2000,0.0,0.0,0.0,0.0,-0.2795854481490188,-0.11915352231841593,134,148.0,154,not prioritized,,,
total_association,LAMP3,-0.20784998250699085,0.3045139695903117,-0.8430549922542014,0.4273550272402198,-0.6825630455858198,0.5027129723168711,20,26,,,0.9823353820001004,148,-0.20784998250699074,-0.6825630455858193,0.4444,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0025,0.1765,-0.22233586,-0.73031163,0.2499747,139.0,55.975,158.0,2000,0.0,0.0,0.0,0.0,-0.37311306070057426,-0.0843103158701094,129,147.5,155,not prioritized,,,
total_association,C5AR1,-0.21224179206876415,0.2000994502748825,-0.6296419311601569,0.20515834702262853,-1.0606815349927317,0.3014763377721643,20,26,,,0.954330993468347,149,-0.2122417920687642,-1.0606815349927319,0.2514,0.8092078431372549,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0,0.0,0.13,-0.20890546,-0.52555937,0.1971737,137.0,78.0,155.0,2000,0.0,0.0,0.0,0.0,-0.2746721490255543,-0.11431205131933171,136,148.0,152,not prioritized,,,
